PromEnh,PromOnly
COL4A3BP,XRCC6BP1
PTPN13,RAN
KRT17,PAPD5
FN3K,C5orf49
SPNS3,DPP9
CLEC3A,SLC25A40
DKK4,GLUD2
SLC1A2,KRT38
NUDT7,ELSPBP1
FAM183A,SLC9A6
SIRPA,MKS1
SLC30A6,TMEM116
LSR,MAGEB1
SFPQ,VWF
XCL2,STPG1
PKDCC,SPATS2
GMNC,PAX1
CEACAM21,GPN1
COTL1,MICU2
MYOG,SORBS3
DDX54,SCEL
ANKRD44,THOC3
RMND5B,SF3B1
DDX51,PTPN11
RNF114,RPAP3
ORC6,ZFPM1
PSMB5,GCC1
UCHL3,PTGES3
RDX,CCNI
ZNF716,NCOA6
GPANK1,TOB1
ACAD9,BGLAP
LMAN1,SPATA31E1
TMIGD1,HOOK3
IL24,CTNNA3
AGBL4,SLC9A1
SERPINH1,JTB
NREP,BIN2
POLE2,C12orf56
TRAPPC6B,DHRS2
GLMN,PSORS1C1
ALKBH3,COA4
MVP,ANKRD13C
PCDHAC1,PPT1
ZFYVE28,MARC2
RNF219,RGL3
KRCC1,INADL
VPS13C,CSMD2
GAMT,CTD-2313N18.7
AQP11,LARP4
FAM126A,TRIM36
GLUD2,CD72
TGIF2-C20orf24,TFAP2B
NFASC,NUDT1
GBX2,CTR9
NAA16,HNRNPK
EIF5A,IL2
HARBI1,SUN1
ILF3,CMTM7
UBFD1,ZNF385B
DES,SRSF4
BDKRB2,KRTAP2-1
MKL2,C5AR2
PIP,CUTC
NMB,NUDT6
LRRC58,FANCC
MRPL33,BHLHE22
BMP6,C1orf159
ACVR2A,HSPBAP1
CNOT1,GLIS1
PRKACB,SMARCC2
TGIF2,USF2
PHB,ADK
IDI1,PPIC
EHD2,TNFSF10
MRC2,CCDC146
MOV10,SIRT3
ARHGAP5,RPSA
RPGR,FLG
PRR14L,HS3ST3A1
CUL4A,TXNDC11
HOXD1,ARIH1
SH2B3,FXYD3
NXPH3,DYNC1I2
ERAP2,KIAA1456
FBXL19,PSMB8
POLR2C,REST
SP3,HMHA1
LCE5A,SCMH1
COBL,IER5L
GABRR1,NFIL3
NCMAP,BRD8
GAD1,GZMK
ZDHHC19,TMEM130
CCDC82,STAMBP
BDKRB1,UGT1A7
RPL21,CABP5
ERICH6,PBLD
PRPF6,APBB2
AOC3,ABCB8
DBN1,C19orf45
GTF3C5,SLC17A9
CEBPB,BRINP3
MKI67IP,PHKB
DEPDC7,MNX1
SLC41A3,THBD
TGFB1I1,SLC9A3
AMT,TOPBP1
MTHFD2,EXOC4
METTL8,MGST1
FLJ13390,CALB1
ME3,ANKRD65
TANC1,TARBP2
DOCK8,SCN5A
DNAJC21,GP6
MAP2K4,NR4A2
AQP8,PIGR
MMP10,CACNA2D2
PHF13,SKIL
SLCO2B1,PLA2G4D
ZCCHC5,ZNF260
AHNAK2,PLCZ1
DYT1,PAN2
ADAMTS4,HSPA1B
MTERF2,NR0B1
LBR,INTS3
NDUFAF1,C1QB
STON2,ERCC1
BHLHE40,FAM71F1
KLHL36,WDR31
RAB30,SS18L1
SNTG1,KCNA2
ERRFI1,EGFL7
KCNN2,SMAD9
SCIN,ETV4
ACP1,SYT17
PRDX4,COX7A2L
AQP7,TRPA1
TREML2,SLC2A7
MGME1,GLS2
CYP2F1,PPP4R3A
TBL1Y,MED16
TRMT12,TMC5
ZNF506,GEN1
SOCS2,TMA16
EFR3A,SLC16A13
COL5A1,GSTM1
HS3ST3A1,ZNHIT3
ZMYND19,FUNDC1
FGF6,MED10
SEC14L4,LIFR
TMEM116,CCDC80
CCDC88C,ZNF224
C17orf99,UBE3B
CCDC149,C1GALT1C1L
IL27RA,TCP11
AURKB,COPS5
LRRC20,KCNK10
SEMA4B,CLIP1
ZMYM3,ZNF7
C1orf115,BIK
SNRPG,ALPK2
PSMA5,ZNF506
ASF1B,LACTBL1
ASXL2,ALG1L2
FLT4,DOCK11
MARCO,ZBTB1
YPEL1,GAB3
ULK1,ZFP82
IL17C,PPARG
RGPD3,ZSWIM2
GINS1,SH3D19
NPC1,SMIM14
ABCG1,NARF
SRSF10,DDX3Y
PEX1,HIGD2A
COLGALT1,TBX21
ARHGAP20,DDIT3
NOL7,HNRPK
CXorf57,MUTYH
MMAA,RAB35
CAPNS1,TCF24
GUCD1,RUBCN
PRPF40A,GDF2
CALCB,SORL1
JMJD7-PLA2G4B,MAP2K7
PKHD1,CD300LB
CYP2W1,ACTR1A
DUSP9,ERBB2
EPM2A,CARNS1
TBCD,TMEM80
OR51B5,WISP1
TAF10,HEY1
EIF4A3,TMEM44
BIRC2,MKL2
ITPRIPL1,PCBP4
TJAP1,CHID1
PHF21B,KYNU
CMBL,CEP41
ANKRD26,PLA2G1B
HDAC5,FLJ10509
DIP2B,SORT1
HNRNPCL2,PCDHB6
PDLIM1,UNC5B
TMPRSS6,UBE2U
SULF1,RGL4
CBFA2T2,PEX16
ST8SIA3,TMPRSS5
GCLM,BPIFA2
ZZEF1,MMP16
ATP5A1,TMEM200C
TCERG1L,TBC1D22B
DEPDC5,CCDC108
LRWD1,AASDH
CHST3,TNNI2
KNG,APPL2
ZNF200,GPR26
CYP2E1,RPL5
LARP1B,SYNCRIP
MYO7B,GGT6
GPR88,CPSF7
NONO,ZNF160
CMTM3,SYBU
CLEC2L,RNF34
MASA,SLC14A2
USP2,SLC35A3
SMG6,SLITRK6
DBX2,R3HDM4
CDV3,OR51E2
SPZ1,INAFM1
MTOR,HNRPA3
NXNL2,SH3BP1
RLBP1,KIAA1919
SMCO4,FERMT3
IGFL4,FUS
TSPO,MTOR
ZNF235,MBOAT7
MTERF3,HSF1
SERPINE2,TOX3
SH3BP5,ZBTB2
AP3S2,CBY1
AOX1,MRPL17
CAGE1,CCDC152
CPB2,LOC81501
CPSF2,SIAH3
TTK,RBKS
CYP26A1,MTMR2
FGFRL1,SMP1
PARN,OTUD1
ZNF639,NDEL1
KMO,ATHL1
N6AMT1,ARHGAP36
SLFN5,GRIK1
SYTL2,HPS3
MEMO1,USF3
IGFBP5,ATP5SL
CXorf40B,CDK20
RNGTT,PEF
HIP,SULF2
SLC3A1,FAM111A
NSUN2,MRPL33
RANBP2,PGM3
ARHGEF19,FBXO39
GOLT1A,PIN4
OPTN,CNN2
PRM3,ANXA8
TMEM38B,PRPS2
CNR1,FAT3
SLC30A10,CARTPT
NCOA6,CHAT
TBC1D23,CYP4F12
ATF4,LIMR
MID2,FAM76B
RUBCN,GPS1
NKAIN2,EXO5
FAM207A,TACSTD2
SPEF1,KAT8
LRFN5,ZNF785
C16orf74,P2RY12
PTPRZ1,DOK3
KCNH1,LANCL1
HCFC1R1,KDM3A
MARCH6,FAM179B
MRPS18B,ITFG2
ZBTB25,TIGAR
POU2F3,COX8C
CDIP1,PIPOX
VPS41,DRGX
MTIF2,C8A
DPP10,IL5RA
PSIP1,CABP7
PPARGC1B,RGS4
PDE2A,GALNT9
BLM,DDX60L
SPINT2,IGF2BP2
CPLX2,DSG3
RTN4,NOX1
PAM16,DNAJC25
PTGES2,PSPH
AMOTL2,ATRX
C9orf78,ITGA10
HPS3,ELOVL5
ZNF517,AKAP8
NAT8,PTP4A2
MESDC2,SPAG1
SUN5,TNNT3
FAM129A,M6PR
NPC1L1,HAGH
FIGLA,FLG2
FXR1,AKTIP
RELL2,ZCCHC6
SGPL1,MAD2L2
ECT2L,PDE7A
COPG1,TMEM169
ID4,PROSC
GPI,RNF38
OS9,NUMBL
GRASP,RPS3
SEC61G,ZNF396
STMN2,ABHD12B
RAB4A,TP63
ALOX5AP,TAGAP
MME,SENP2
ERBB4,HRASLS5
SNAPC5,NRIP2
ARMC5,C7orf34
KCNH2,HCAR2
FUT7,GPX1
HPCAL1,PDE11A
STARD4,RPS8
TLK2,ALS2CL
IER2,COL6A1
SPTB,HEBP2
OCRL,MTHFR
LGALS9,PAAF1
NDUFS4,MAP1LC3A
CCR8,LYZL1
TRIM8,PLA2G2F
KIAA2013,HECW1
HMGB2,ATOH1
ADAMTS19,TBC1D10B
KCNK2,ADCYAP1
NEU4,SRPK2
RCC2,ECE1
TNFAIP6,AKR1B10
RHOT2,ZNF790
EID2B,ALG12
IGFL1,TMEM215
FSD1L,AMFR
TOR1B,COL11A2
GUCA2A,URAD
MCFD2,ARHGDIA
USP18,CNOT1
GRIN1,PGAP3
LRRC61,SMIM1
HSBP1L1,SYNJ2BP-COX16
GATA2,GRM7
NANOG,IRX2
NBPF15,WDR74
EEF1E1,NTSR1
AP1B1,PHF1
BLK,MPV17L
COL9A3,CG005
FAM118A,ZCCHC2
ZNF644,CETN3
FOXN2,ADAR
FAM122B,L3MBTL1
TUBB,PLEKHG4
ARMCX3,WFDC8
SLIT2,MRPS35
NADK,ABHD17C
THOC6,MEPCE
CACHD1,ABL1
ZNF763,HTATIP2
C1orf216,BAZ1A
CAPN9,YTHDF2
RAET1E,WNT8B
LARP4B,MMP12
RB1CC1,USP38
ALS2CR11,NAA15
COX7A2L,BMF
MERTK,SH3KBP1
NUDCD3,CST1
CD1D,TRAPPC5
SDC2,B3GNT6
ZBTB42,RAC1
DCUN1D5,EPS8L3
KANK4,PAX2
SRPRB,SLC52A3
KIAA0355,ZNF641
ADAMTS7,PCSK9
WIPI1,TRIM41
ZNF423,ZNFX1
DDX47,PSME3
RDH10,YARS
ANGPT2,BCL10
CTAGE1,IDO1
SLC16A12,PHTF2
CCL20,EDF1
NCL,MRPS23
ZNF280B,ZNF502
NAT10,SART3
TNC,CANX
AFTPH,DENND2C
UBA1,PITX2
BORCS6,PPP6R1
PHTF2,TTC13
SMIM14,VMA21
NOL4L,RAD51D
TMLHE,SVOP
KIF2C,FUT9
CREB1,PXMP2
GEMIN8,PCBP2
CGGBP1,SLC10A6
ATG10,HSPE1-MOB4
UBA2,GPR89B
ETNPPL,GSTM3
EIF5,COL4A5
SPG7,PCDHB2
MYL9,HTR1E
C14orf105,CECR5
C1orf141,WBSCR17
SAA1,PEX2
LNX2,SLC25A46
CUEDC1,IL23R
ITFG1,DDX6
BAG1,ULK1
UROC1,ICAM2
TMEM161B,ANAPC15
RPL34,IFIT3
RNF38,TRAF4
GPX7,MTSS1
UHRF1BP1L,CLVS1
NFU1,STK32A
SYCP3,RAP1GDS1
DDX42,CD58
MYH8,ACVRL1
LRP6,SMDT1
HOPX,C11orf80
SSC4D,EFCAB5
KLHL10,ANKRD55
FAM167A,SORBS1
CAB39L,RTEL1
CST11,CFHR5
OPALIN,ZNF853
GPR171,MPEG1
SUPV3L1,ACYP2
CCDC106,NDUFA3
SLC35G1,TBC1D7
RGS2,SYNPR
MTMR2,ZNF436
AMPD3,ORC2
UBE2D3,PDGFA
LAMC2,MLST8
FRYL,WDR17
PPP4R2,SAFB
GTF2A1,RSPH6A
C16orf95,PTPN9
MAP3K1,OAS3
PPM1M,CTSZ
DBNL,DNAJA2
PDE11A,MT1HL1
RIN2,IPP
TMPRSS13,LMO3
SLC5A8,NDUFC1
SH3BGRL,MAPRE1
POGLUT1,SLITRK1
BCAS4,U2AF2
PER2,QPRT
REG3G,CHD7
PSTPIP2,TMEM19
STYK1,RUVBL2
CUX2,POTEC
BTBD8,TGFA
LRRC10B,SREBF2
SF3B1,ANP32A
CCDC112,RNF13
C6orf1,TBL1X
GAL,MAGEL2
TEAD1,TP53I3
UBE2J1,HSPA8
NTSR1,CES3
ABHD4,PES1
HIST3H2BB,WAC
HPS4,XPR1
FRK,SALL4
PNMA2,PAK7
BUB1,SNRNP200
PTBP3,PPIH
SYT1,PPP3CA
SPACA7,ZNF98
PTGIR,ZNF302
CD74,HPCAL1
PACS2,CENPC
SLC36A3,STAC3
CRIP1,HOXD11
ARIH1,COCH
BCAS3,C11orf88
ADRB3,SIM2
TRPC4,CYP4Z1
GPR52,TOP2A
A2M,ZNF510
IL10RB,PIH1D2
ASS1,WBP4
MYH9,SEMA3A
DNAAF3,KCTD11
SCN4A,RLTPR
TMIGD3,E2F2
HIST1H2AG,ANKRD11
MTF2,ADGRF1
RBMY1A1,P2RY11
TCF24,SLC13A3
ZBTB34,SUCLG2
KIAA1456,HMGB3
UQCRHL,SSB
CAP1,KRTAP5-10
MTRR,PPP1R14B
DHX37,RPS24
PUS7,DHFR
MORF4L2,MEX3C
TRMT6,ANGPTL6
DACT3,WDR76
KCNS2,HIVEP1
PLPP4,KCTD7
MMD2,GPRC6A
PLD4,HEMGN
SFRP4,NECAB2
DDC,UCHL3
IFNAR1,PCDHA12
GPR135,RFK
RNFT1,ZNF585B
EIF4E1B,AURKB
LHX3,TMIGD2
PIK3C2B,PLEKHM1
UBTF,CRX
PLEKHA3,KPNB1
ZNF860,TESC
PEX7,DPF3
HECTD1,CENPV
SLC40A1,PALD1
GPC3,EPHA5
FLYWCH2,GARS
FGL2,MIOS
PCNXL3,CAPZA1
DKKL1,CIDEC
CARS,DAGLB
NMD3,TTLL10
DPYSL4,RIPPLY2
CLSTN3,TARS
CD53,POLD4
CRCT1,SYNGR1
TSGA10,SPINK7
RNF17,DEFB124
GLYCTK,ZNF646
SULT1C4,TIA1
RTBDN,ZNF729
VAMP8,RS1
STAB2,SMC5
ZNF664,ZFP30
RPL35,SYTL2
TESPA1,HRNR
RNASEK,NUP210L
P2RX5,GAPDHS
SLC2A1,SLC19A2
PMEL,SGK
MEPE,HLA-F
MOSPD2,ARHGAP1
CRYBA1,DPP3
ARHGEF9,GREB1L
LCN6,PDCD6IP
FOXC2,N6AMT1
PKP2,SPCS1
RGL2,GALP
WDR64,SLC39A12
PHKA2,CRTC1
MGA,SCFD1
MEIS3,VWDE
NEK3,NELL2
GLTSCR2,CGA
CENPV,EFCAB11
GDE1,NAGPA
CFAP69,ATP13A5
MEIS2,CRYAB
CCL5,ARHGEF19
LUC7L2,STAM2
FN1,MATK
GPR84,TMPRSS12
HMG20B,RFNG
MUCL1,SNX9
LDLR,NMNAT2
ANKRA2,GIT2
XPNPEP3,SLC10A2
HMG20A,FAM117B
ZNF391,HOXB13
C6orf15,GPRIN2
TTLL7,EEA1
ZNF396,GLTSCR1
PREP,PRSS54
FAM185A,USP24
F10,MTERF1
NIPBL,MRPS2
RALGPS1,PIGP
ZNF426,REEP2
TXNDC8,COX20
PLAC8,TBL1Y
HLA-G,EZR
MMP17,SERPINE2
FCER2,FBXO32
HPD,PRR5
BFAR,LDLR
ARL8B,FBXO5
LMBR1,DENND4A
GPR12,TMEM171
ZMYM6,SDR9C7
GJB2,MFSD11
TFAP2B,COL9A3
FKTN,SMARCA2
NOSIP,QARS
PSD4,AQP11
SGOL1,PLCL2
FHAD1,LYL1
RNASE4,TMEM164
HSP90AA1,GUCY2C
SPNS1,ANKH
SPATA31D3,FASTK
FBXO9,TFEB
ATF3,PLA2G2A
ZNF431,MYO3A
ZNF341,RDHL
NT5C3B,TGS1
MRAS,C2orf47
PFN2,C4orf51
BZW1,NEMP2
C10orf107,SIGLEC6
TOSO,C18orf21
SLC39A1,TRIM7
SNX11,HBP1
ADAD2,DLGAP3
RNF32,ZNF497
KCNA3,KIAA0895
C14orf1,R3HDM1
PTPRS,NUCKS1
NUDT5,DFNB59
IRF2BPL,PTGES2
ZNF280A,AGTR1
CCK,TMEM179
HADH2,BMS1
TXNL,FPGT
HOXC10,RNF166
MAT2B,CCL8
ALG1L2,CEACAM20
IMPAD1,PEAR1
COG3,GIMAP6
KPNB1,LCORL
SIK1,ACAT2
NAIF1,PSG2
DYNLRB2,SCGB3A1
MORC1,CLPTM1L
COPS4,ROM1
MASP2,PRRX1
MGLL,GCN1
RBP3,BORCS8-MEF2B
C4BPB,HECW2
STAMBPL1,HENMT1
GFRA1,MAFK
PPCDC,SLC2A13
PCGF6,ZNF274
SACS,SPTBN4
AMZ2,SPRR2A
STC2,PALM2-AKAP2
PSMD12,C5ORF13
CD300A,IKZF3
MMP13,AFAP1L2
ACE,NUPL2
NDUFB8,PPP6R3
AMOT,TMEM106B
TRPM8,NKAIN2
ANG,RIF1
HSPB9,ANKS1B
TXN,CNGA1
RASGRF2,SP6
TRIM22,PEMT
ZNF410,FAM213B
CTPS1,UBR2
GNAO1,CRACR2B
TYK2,MYO7B
ETV1,UQCRC2
VAC14,HIGD1B
IKBKE,S100B
CCDC191,TMBIM6
TSPAN12,CRELD1
CNN3,PIGV
UPF3A,OTOP1
COL18A1,ALG14
RIOK1,NVL
ARHGAP21,LHX6
MED21,RGCC
LPCAT1,NAALAD2
SMARCD1,UBXN2A
NDUFA4,SNX4
ZNF138,NLRP3
NPAS2,DCC
SKP1A,C3orf62
NLGN3,WIPI2
OR4D6,NR1D2
TMCC1,CD84
ASXL1,AKAP17A
DCTD,EIF4A1
ICE2,HSPH1
FGF14,C1orf210
HSFX2,MAP3K8
PDX1,AP3B2
EPHX1,HRMT1L1
ENTPD6,OFD1
GPX5,LOXHD1
FGG,CCDC28A
POTEC,CWF19L1
GAB3,RAB11A
TLDC1,KDM2B
MIOS,TRIP13
KIFC3,CAPRIN1
FSBP,PBX2
EDARADD,CORO1B
C14orf166,USB1
SIGLEC14,ZNF462
PARP14,SIKE1
PITHD1,DNAJB6
HAPLN1,TMEM25
TRIM71,YEATS4
NDUFAF6,HRH4
EPN2,CCND3
HPGD,ZNF317
SREK1,RBM20
CTNNB1,C11orf1
NECAB3,ST6GALNAC5
ZBTB37,PPP2R5C
ZNF609,ZNF804A
RBM11,FSHB
HSPE1-MOB4,GMPR2
SEPP1,EXOC3
PITX1,TGDS
ASTL,FRYL
ZNF227,BTNL9
CRHR2,WDR12
YWHAH,AADAT
CMTM8,ACOT13
LARP4,EML3
FAM104B,C3orf22
VAMP3,TMEM30B
MKKS,PTCRA
FRZB,FAM114A2
NOCT,IRF7
AP5B1,RFFL
CCHCR1,RFXANK
FOXJ2,MIA
C1S,KBTBD6
DAP3,SLC39A10
SEC23IP,ZNF671
GNL1,MAPK1
AMD1,HLA-DPA1
CTCFL,ANKLE2
RPRD1B,SCRIB
FCER1A,KLHL32
FOCAD,NAGLU
LYZL1,GAS
HSD17B2,MGA
RNF139,KRT33B
AGPAT1,TMEM74B
RASIP1,CDH7
CTF1,RIT1
PRKAR1B,GSG1L
STIP1,CTSO
TLK1,PLA2G12A
H2AFJ,SEC16A
MIPEP,PHLPP1
SNRNP200,PUS7
AK9,CDK14
ZHX1,CDH16
FIGNL1,AMBN
BPIFB1,EN1
RASGRP2,LGALS7
NR1H2,B3GALNT1
MYH1,CASP8
PEX11G,NKX2-6
PHLDB1,AXIN1
FAM149A,RPS9
GTPBP8,UGT2B15
HOXB1,AKIRIN1
GON4L,POLR2J3
ARSE,RAB6A
PHC2,FAM177B
ATP1A4,SCUBE1
PTGES3,MLKL
CD55,THSD7A
SOST,TSLP
PIGA,SSTR1
C2orf88,ZNF700
VEGFB,VSIG10
YTHDF2,EIF4H
SLC7A5,KRTAP19-5
AP1G1,EIF2B2
TPD52L1,SNRPA1
RAD52,L2HGDH
NUTM2F,GGTLC1
ALDH1B1,LARP6
BEGAIN,RETSAT
DAAM2,WNT10A
MARCH5,BRIX1
BVES,IMPDH1
TMEM8C,TMEM126B
MCF2,IP6K1
CGREF1,TIMM17A
ATOH8,HIST2H2AC
NCAPD3,FAM107A
DHRS9,CARD14
FIS1,ZNF79
NUDT19,HSD3B1
ELF4,CYTH3
CCNJ,DNMT3B
SLC6A5,PIGF
GRTP1,SYVN1
STK17A,C17orf104
PIGR,ART3
TTYH1,PIK3R1
ISL1,ZIC4
PIWIL3,SHTN1
MBLAC1,MORF4L1
IL1F10,CACNG2
NOS1AP,RBCK1
PPIL2,THY1
TCF21,SNRPB2
DNAJB8,PPP3R2
JMJD4,LEFTY1
PDE1B,ALG10
CCDC157,DMRTB1
CCDC92,SZT2
PLK5,NDUFB6
ARMC9,C11orf58
ARL5C,ARHGEF26
SRC,DYNC1LI2
VSIG2,PPIL2
MICALL2,SGCD
SHROOM2,TEKT4
CDKN2D,IKBIP
KCNJ16,SEC14L1
TIGD6,CXCL3
WNT9B,SOX3
KLHL41,BBIP1
SDE2,TNF
MAFF,STYK1
GTSE1,HMGN4
DDX17,IKBKAP
BRE,RSPO2
CARM1,ZNF526
PALLD,MTFP1
EGLN2,UBAP2L
IZUMO1,FAM65B
USF1,VCAM1
OGFR,PKP2
ALPK1,HOXA7
PCSK9,NUP205
PKIA,SLC17A6
SLC12A2,CCR6
HLCS,PSME4
MYLIP,ZNF14
C12orf71,PRUNE2
TP53I11,FBXL18
PMM2,NUDT12
EIF4G3,FPR2
FOXA2,PFN2
ITGB1BP1,NOX4
ERVW-1,LRP10
HFM1,AP1G1
ASIC1,JADE1
ALS2CL,CTRB1
APLF,LRRC43
TMEM71,IGSF22
SLC48A1,STK3
DNASE1L1,VCPIP1
NUFIP2,HIST1H2AA
ABS,RGS7BP
C11orf24,RAD52
ZFHX4,CORO1A
SEZ6L,HAMP
FCGRT,THOC7
COLQ,PPP2R5E
PDE8B,FOXD4
CENPM,MEX3B
CGRRF1,SPON1
JMJD7,MAPK6
RALGAPB,LZTS1
TMEM182,RUFY3
RDH16,ATPAF2
SPAG4,ACAN
CRYGC,ANHX
ID3,MACROD2
ZNF675,APOBEC3C
RYK,FAM234A
ALG10,NTM
GRIK2,GALNT13
G3BP,MMP20
PLEKHO1,URI1
CRACC,MIS12
SLC25A1,PACSIN3
ALDOA,SFRP4
POMC,RBP4
SLC6A6,TBC1D23
GHRH,HOXA11
SLAIN2,NLRP12
SYTL4,LIN7B
PAMR1,BEST1
TMUB1,LCN10
TK1,MCTP1
RPS6KA5,FDX1
MANEAL,SPATA16
PLK3,RPL7L1
MRPS28,TMEM87B
SORBS2,GPR135
IMPDH1,LZTFL1
LYPLA1,LCP2
PIGF,SPATA13
NDUFB1,KRT12
TMEM38A,THG1L
MRLN,RNF20
TMEM68,PTBP3
MET,RNF130
CCDC142,C1orf87
UROS,LRRFIP1
ZNF569,CHSY1
GTPBP4,OLFM2
ETV3L,ZFP69B
HTR1D,LEMD2
CD300LB,PRR3
PTPN23,DCAF11
APOBEC3G,NDUFV2
LETM2,FANCB
GHRL,MRPS26
KRT2,COQ10A
ALDH3B2,ARHGEF15
SH3BP1,C14orf105
RNPEPL1,CDYL
KRTAP4-5,THBS2
LSM14A,GSTO2
DDA1,NFAT5
ADAT3,SIRPG
SEMA3C,KRTAP10-3
SLC26A5,FLT3LG
WBSCR17,MCF2
ADD3,ZNF289
TBC1D21,CLDND1
CCR6,AVPR2
SAMD7,SHC3
CDC42EP5,CLDN2
EFCC1,MRPL50
CRYL1,GPR85
ALDH3A2,HPGDS
MAST4,GLT8D1
KLK10,PTK9L
PNKP,AKR1B15
WWC3,UCP2
S100A16,NAA40
CCSER2,SMAP1
SIRT4,IL10RA
YKT6,ALDH2
FAM162B,PCDHGA11
SLC28A1,SLC30A5
ARPC4,PIGL
ZNF697,TBC1D5
AK2,FASN
BCL10,ZNF708
GPSM1,TAAR2
SLC35F4,MET
MYCBP2,COMMD2
PWP2,AFP
NXPH1,NHEJ1
RAB9B,OTUD3
GNB2L1,FBXO41
CNNM1,NAA38
THY1,MT1B
NEMP2,ICAM3
LIPT1,TMED4
SLC12A3,C15orf65
GTF2B,TMEM43
BEST1,FAM13B
PTGDR2,RMDN1
MMP14,HEATR9
TTC39C,ZNF19
TECPR2,GAS8
BET1L,SPEM1
EIF3B,KCNQ5
FAM227A,FRA10AC1
TFRC,TOMM70A
MEGF6,RUNX3
PRSS21,KIF4A
NKX6-1,HIMAP4
SMP1,DHRS12
C10orf53,PBRM1
VSTM2A,C5orf47
DDAH2,CYP27A1
GOT1,POFUT1
KIAA0930,TMC7
GRIPAP1,PHOX2A
KLHL1,CEACAM3
CALML3,HMOX1
PCID2,PON2
FLJ10298,SRC
LANCL1,PLEKHB2
PIN4,NGEF
FRG2B,SPRTN
ARPC5L,OGFR
OAT,SLAIN2
BHLHB9,IDI1
RERG,CRIP3
SLC25A28,ZNF189
AASDHPPT,RNF111
UQCRFS1,RBM6
AQP10,USP27X
PHF8,PRKAB1
ROBO1,SMAGP
RARA,ZFR2
GSC,EPN1
KCNF1,APLF
PLA2G2D,OXNAD1
SCRN2,EIF2AK4
ZNF846,CPT2
CHD1,CHMP2A
SOWAHB,L1CAM
ITPRIPL2,EIF2B5
LGALS9B,CHST7
ADAMTS12,COPG1
NVL,PDAP1
KCNJ8,POU2F3
TMEM17,PCNT
AMZ1,GLRX3
ACTR3C,TMC8
SETX,CSNK1G2
C9orf3,STAT3
PON3,RNPS1
CTDSPL2,DSC1
HNRPC,ARMC10
PRR23A,FRMPD2
ABCD1,TPPP3
CENPN,WDR27
EIF4A2,GNL3L
AVPR2,AMBRA1
FUT11,NTS
SPDYE2,RNF121
PTHLH,SFT2D2
CARTPT,PGAP2
FAM192A,LGALS4
TERT,NANOS2
ZDHHC8,WNT3
TGOLN2,PRG3
SNRPD1,LZTR1
SUSD3,TSNAX
AKNA,NUDT8
TCL1A,RBP3
PPEF2,GMNC
TBATA,EHD1
PLN,IFNA14
AGFG1,E2F6
UTF1,GPRC5D
CYB561,BRCC3
CCT4,ANKRD62
NEDD9,JAKMIP1
ETFB,PCDHGA6
SETD3,TRPM3
MYL4,KCNJ9
RPL24,THEMIS2
MFSD2A,HMGN1
KCNJ11,TSPYL4
LYPD1,BTBD17
CRYGB,DDX20
RNF214,SLC44A2
DACT1,SLC7A1
RRAGC,SLC25A1
UCK1,NUDT15
NHLH2,MAGI2
RNF4,PDHB
ADRA1A,FANCL
PBK,H2AFZ
DNAJC5B,DCP1B
RHEB,TSTD2
FAM188B,DHFRL1
TOB1,RIN1
RPS27A,NUP62
TTLL2,TSTA3
FZR1,MRPL34
KIAA1551,COL4A6
RHOBTB3,MAGEE2
MTMR14,SLC4A7
C1orf158,GPA33
CYP26C1,JMJD1C
CLDN18,MAN2A1
PPP2R5A,LYZL4
NPY1R,NCL
ARL6IP6,RPUSD1
IL11RA,TMEM192
GBAS,SMCO1
LRRC43,FNTA
SSH3,ALOX12B
ENAM,S100A4
TMEM11,ATP11A
GAP43,SDHAF1
C9orf153,YAF2
ADAR,ZNF678
SIGLEC5,INPP5D
PARP1,PRTG
FGR,EPHA6
SLAMF1,CAMK2D
CCL15,FXYD7
TRAF2,PAQR8
ATP8B2,DHX30
PLOD2,LPAR1
LARP1,TLE4
SLC36A2,KLHL31
RFPL4B,MPC2
RAET1G,ANKRD1
AMER2,RPL22
MBD5,PLPPR4
RASA3,CST2
SPTSSB,IGFBP3
CDH15,RQCD1
SLC9B1,CBLC
ZXDA,STATH
SUOX,ALAS1
SLC43A2,GGT7
ZNF708,DNAJC5
FVT1,CA6
ATP2A3,C16orf45
UBALD2,LHFPL4
LAT,DPPA2
ATG3,MUC13
CEP152,SSR2
FOXG1,MRVI1
C8orf33,APOF
PTPN6,SEMA7A
FAM171B,INTS8
MFSD9,ID4
UBE2G2,PCNXL4
ADRA1B,RBFOX3
RIC3,C2orf61
EWSR1,GKAP1
TXNL4A,SF3A3
OXR1,PPP3CC
KRTDAP,PRAMEF11
ACBD6,TM4SF18
NBPF12,ZFAND5
C4orf51,DDB1
UGT3A1,HECTD3
CERKL,ERF
FAM43B,OPN4
CEACAM3,SCYE1
SNN,UQCRHL
LY6H,FAM46C
FEM1B,HSD17B1
RAB7A,STK33
MAFK,RTP1
CACNG8,RRP9
WASF2,FLRT1
EFNB2,RPL4
ZUFSP,ST18
CCDC117,SQSTM1
FCGR2A,AJUBA
SHMT2,FGFR1OP
SKIL,GORASP2
DYNLL1,CDX1
GABPA,PWWP2B
EPB41L4B,SH3BGR
CCNA1,CCDC24
STC1,MTA3
MIPOL1,LNP1
CLIC6,NTPBP
TMEM192,AHCTF1
AHCTF1,PPIP5K2
TMEM60,CLK1
SIM2,CD1E
CTNNA2,PTPN3
AC004381.6,TRPV1
