PromEnh,PromOnly
FAM3D,HIST1H4E
PPHLN1,TMPRSS11E
NETO2,MBD3L2
IFT20,FLJ10298
MECOM,MED31
TVP23C-CDRT4,ZFAND2B
PMS2,PACSIN2
TNXB,CYTH2
ZBTB41,GREB1L
TANGO6,NME1
TTPA,MYO7B
OSER1,STRADB
TMEM91,DAD1
ZNF229,ZNF503
GCFC2,BAG1
DIS3L2,USP27X
MXRA5,ELMO3
CYC1,DCTN5
SUV39H1,CDK5R1
PTGER2,PPP1R3D
TCP10,SUOX
FBLN2,KCNS1
HSPA9B,CPSF7
AIMP2,EXOC3L2
ACSF2,PSMB10
PPP4C,GGH
GDI1,DIXDC1
SLC6A20,ZNF265
STAC,TRAM1
SLC9A1,YDJC
ZNF697,PRRX1
FAR1,PIGU
ATG3,C11orf95
SAT2,NSUN6
C3orf22,NR3C1
HYLS1,NXN
ZKSCAN8,SDCBP2
PDCD1LG2,TRIM72
GUCY2D,KCTD12
NAE1,XKR6
ARL5C,HADHA
MAP3K6,C20ORF111
CLK3,C11orf16
MRPS7,AADAT
FAM210B,RPP30
NLRP1,ZNF662
PIWIL4,SLC13A1
RECQL,FRMPD4
AMHR2,NSMAF
SLC47A2,ZNF274
NGEF,ZNF529
TTC34,SNCAIP
NAGPA,NHLRC4
INDO,KATNB1
GLTPD2,ETV3L
MRPL21,ZNF429
SSB,SP110
STRA6,TGM6
TOP2A,DMXL2
CEBPA,BTD
GGT5,FOS
TBC1D3H,ZDHHC3
CYP26C1,MKI67IP
TMEM205,TMED7-TICAM2
SQRDL,METTL5
CYB561,GPRC5D
MAP2K3,GPR34
SSBP1,MTO1
OSR1,MTM1
RAB3GAP1,FUT8
APOH,HSD17B11
RAPSN,TTC3
MAPK8,SERTAD4
HSPD1,TCEB3B
B4GALT2,S100A7
EEPD1,CHI3L1
SCLT1,CABP4
C19orf38,MMP19
GTF2E2,SPATA6
VIPAS39,HLCS
TMEM208,TMEM18
ADSSL1,LBR
SPRTN,DPPA2
STMN1,SLC10A7
NEGR1,ZNF132
PGBD4,TNFRSF10C
PNO1,CHRNB1
ZFY,AQP9
PCDHGC4,IFITM5
GLIPR1L2,SFRP5
FARSL,FASTKD2
UBL4B,INIP
DDX56,AES
NANOS2,CCKBR
NPR3,RBP7
HES6,RTN1
WSB2,RAPGEF3
CCK,UCKL1
RDH10,DGUOK
PRG2,GABRP
DHRS1,CYHR1
DGKQ,TSPAN5
ARID3B,LACC1
UGT2A3,OTUD6B
RNF222,EFNA4
PLA2G12A,C1QTNF5
KDF1,HAS3
EIF4E3,TSPO
HEATR5B,CHKA
HPDL,GRIK4
WBSCR17,MAPK1IP1L
DDX28,BMP4
HSD17B1,C14orf119
CLEC4G,SELV
PPP1R7,GOSR1
GLCE,LTBP3
MPO,ADAMTS5
ADAM33,MMP20
PRSS53,RAB26
C3F,SLC15A3
DEFB134,SUB1
ATG4B,FBXO7
LIMD2,IFNA16
ASB3,REG3G
TCP10L2,KCNK12
UCKL1,LCN6
WDFY3,EIF4E3
ELL3,FAXC
STKLD1,AAGAB
WT1,CCDC3
ZNF573,CEP250
CCDC154,EIF5A2
DDX6,NOLA2
WIPF3,UFD1L
WDR38,GLP2R
KIF17,RCOR3
PSG2,ICK
RAC3,FXYD6-FXYD2
KRTAP12-3,SFTA2
MAP3K15,SPPL2C
CRIPAK,CTBP1
POLE,HSP90AB1
PRKD3,COL17A1
SFT2D2,AKR1B1
ABCF1,PLCG1
MNS1,PCIF1
RASGRF1,SNX33
GPLD1,LARS
MFSD7,OR7D2
OCSTAMP,SHROOM4
TCTEX1D2,TMEM63B
KPNB1,RIPK2
MPHOSPH9,UBE1
OR51B5,PROM1
GPR37L1,AGT
TMEM45B,TCF12
PLCG1,FBXO9
COQ10A,KIAA1429
RPS2,TUBA3E
TMEM256-PLSCR3,TTL
SRBD1,IRAK3
AMIGO3,ZNRF4
NKIRAS1,S1PR3
RTN2,CLIC6
AGAP6,FUT11
TAF1A,C1R
RBPJ,PDX1
GAN,C11orf70
GJB3,ELMOD2
SARS,CTNNAL1
COL9A1,TEKT4
POT1,ACRBP
TMCO4,SDR9C7
DEFB132,DBNL
C3orf14,FPR2
PLOD1,TANC1
FAM149B1,BSG
EML3,RCBTB2
PTCRA,ERBB2
FAM124B,PAXIP1
PVRL3,CYB5B
SLC4A3,HOXD12
PEX12,IL18
OTOF,MPEG1
FAM171B,C1orf168
VNN2,ADORA2B
SLC6A15,CNKSR3
ADAT3,SUMF1
C9orf43,MMP15
TOMM70A,SCAMP5
CDK8,TRIM7
CTNNBIP1,TOB2
CDH2,TAF6L
TEX261,IKBKE
LSM1,UBALD2
SAP130,NDST2
FOXQ1,H19
SLC22A6,APITD1
ATP1A1,CD1B
TCIRG1,LRRTM3
ST5,SLC5A5
CCDC81,DCHS2
SON,HSPH1
MFN2,SCAMP4
C11orf68,FAM120C
FAM170B,C2CD2L
SRRM5,TAAR2
GAL3ST2,CATSPERD
GREB1,MORC4
TFCP2,KLHDC4
MAGEA2B,TMEM205
CREG2,AADACL4
ACSL5,TAF4B
DNASE1L1,RGS5
MVK,HSPA9B
TMPRSS11A,RAB41
CHP1,P5
RECQL5,SMN1
PRDM16,ZNF705B
GTPBP3,YBEY
PLAT,LSMEM2
NDST2,EGR2
LIN28B,ADGRG2
STRN4,OLFML2B
WNT6,KRTAP5-10
MAGEA4,BBX
AGFG2,FES
ETFA,LPP
C11orf49,JPH3
ADIPOQ,AMER3
DRD5,DNAAF2
CHRNA5,ECM1
SUV420H1,C2orf91
KREMEN2,AQP1
MAP7D1,PBK
NAV2,RPL9
GLI4,CDC42BPG
BTD,SAAL1
POTEI,TOMM22
RNF139,RNF220
TMEM80,NDUFB6
C6orf222,AP1S3
PDLIM2,ATG13
C19orf44,RAB3B
IL17C,GLI2
MYL5,PWP1
RBM19,MGA
TRIM15,DAPK1
MYL9,ACKR2
THAP3,HIST1H2AA
EPB41L3,TMCO4
COL9A2,ETFDH
CRYBB2,HSPCB
LDLRAP1,LRRC63
GPR139,ZNF559-ZNF177
NDUFB5,TMPO
CSH2,CORO2B
KDM3B,CT47A1
WNT3A,ZNF404
PBDC1,C9
SEC23A,YAP1
DPH2,TEX14
IDH3B,GYLTL1B
JAM3,SAC3D1
HPN,OR10R2
ALG9,PPIP5K2
NUMA1,B4GALT6
RHOD,KHDC1
DEFA6,DPP9
LYPD3,BET1L
SSU72,DDX39B
ANKLE2,GIT1
ZNF721,TLCD1
WFDC1,GRAPL
DDO,ADAMTS14
SH3PXD2B,ZIK1
SEZ6L,GADD45GIP1
SLF1,ZDHHC24
PUS7,TTYH2
B3GAT2,GKN2
WNT2B,UBE2D1
OR51B6,EXOC6
BARX1,PCDHB2
LRRC32,DHRS7B
AZGP1,SLC30A3
TMCC1,DHDH
MEN1,ELL3
IFIT3,ACSM6
UBA7,SREK1IP1
RCBTB1,SUSD2
TRPA1,TRIM41
SLC37A2,IRS2
RP11-382A20.3,FIS1
IZUMO1,GALNTL5
CNR1,OPN1MW2
KCTD15,POTEC
LRRN4,ZNF79
KRTAP10-4,STYX
FGF5,ACTB
TIMM23,MYPOP
MAG,CEACAM3
LST1,UBA1
CNTD2,LRRC25
TAF5L,OSBP
PVRL4,CDC42SE2
TSPYL5,NUP93
CCDC78,SPRYD3
DPYSL5,GLCE
HOXB3,CD82
SYNCRIP,SFT2D2
DSTN,TSPAN9
ARIH2OS,CD101
MS4A10,CDHR2
KDELC1,SNX13
SEMA4G,CGA
ALG6,CYP2E1
TBL3,SYN3
GSX2,SCRT1
DPEP1,C10orf131
CCDC172,CABP1
AUNIP,WDTC1
PSMB5,MPC1
EPN1,AHI1
MFSD5,PPP2R1A
OR7D2,POLRMT
IL18R1,ZNF681
DDX11,ATG14
FEM1A,AKAP1
DHX9,CXADR
NTRK2,LEAP2
SLC25A17,HINFP
HLCS,APOL5
ARPC2,TESPA1
LIPT1,PALM2
FGF20,SMTNL2
PACS2,ZNF32
OSGIN1,CAV1
TECR,PSMA3
IGHMBP2,RFPL4AL1
ARHGAP28,ZMYM2
SMLR1,SLC12A3
ACAD9,NAA15
ASB6,FANK1
FLJ12783,PARPBP
KBTBD11,REC114
DAND5,ACSM2B
HYDIN,SIX1
METTL23,SLC22A16
EPHA8,HIST1H4G
TUBA1B,RILP
UBALD2,TXNRD3
ATP5L2,PRPS1L1
NDUFS4,DNAJB14
ABCC4,TBC1D25
HIF1AN,RIN3
LMTK3,RASGRP2
DR1,COX15
SPECC1L,ARRB1
GAA,LRRC3B
UGT1A5,PDYN
LGALS7B,C1orf56
DLX1,ATF6B
ABCB7,LRRFIP1
CHD3,CHMP7
FAT3,GDF5
SLC15A3,EGLN1
HMP19,SLC7A13
GOSR1,C15orf53
FOXF2,NPNT
IL31RA,ZC3H7A
ARMC3,C9orf152
LAPTM4A,HBS1L
CLCA2,TRIM45
MAP3K3,RBM4
TTC24,NOP58
OXCT2,PPP1R1C
FOXA2,UGGT2
LCOR,SYNPO2L
KIN,MOB3C
SPTBN4,STAU1
HTR7,KBTBD4
ZNF362,NDRG1
POU6F2,NEMF
CCDC57,KDELC1
EFCAB5,SEC11A
ZNF790,LFNG
ARMC1,SUPV3L1
GNB4,CARP
NDUFA8,TUBD1
SIX6,HILPDA
SLC18A3,GABARAP
TRIM16L,ZNF184
HDAC11,RABL2A
GATAD1,SLC24A2
PTPN20,PRKAR2B
SCFD1,TCTN1
IVD,KCNK3
ADCK1,IFNLR1
SPIRE2,C12orf75
ATP5B,ZNF816
POC1B,SRSF11
DDX3Y,BACH1
SENP3,METTL11B
NUP188,INPP1
SPZ1,LSR
LRRC17,DNASE2
UNC119,SCYE1
CDK10,SLC35F4
CNIH3,HRASLS5
MAPK1,SMIM13
CHORDC1,SLTM
PIK3C2G,IL12B
TNIP3,APOL2
ART3,SIGLEC15
TMEM104,TAC4
MEOX2,FRRS1
GOLPH3,NEDD9
METTL12,SMYD3
OLIG1,GLOD4
SART1,USP2
UBE2L6,VPS13A
SLC35A1,FAM185A
ZNF853,LARGE
KCNK17,CNR1
GDPD3,TMEM56-RWDD3
JADE3,ZNF33A
S100A4,ULBP1
NUP88,PIK3C2A
RTN4RL1,NFYA
ACHE,DCAF13
ETAA1,ZMAT5
RNF8,SDR42E1
OVOL1,MEPCE
PRSS38,PTGER2
OIP5,IFNAR1
CNTN1,AP5M1
KIAA1549L,SLC41A1
HSD11B1L,BCS1L
RHOV,TTC30B
FANCM,CHP1
CDC123,LAMB3
ZNF473,CDKL2
RTP1,CSF2
CEP85,EFEMP1
MGAT5B,WDR66
CFAP73,TMEM209
MYH7,CRY2
IP6K2,LIAS
HCRTR1,ATP2A2
PSMD1,POP4
MCIDAS,DEFB132
SLC20A1,CYTH1
TUSC5,KPNA2
FCHO1,PAGE1
SORBS2,CA4
PRUNE2,PSMC3
KCTD12,ANKRD20A4
LBHD1,SIGLEC12
CXCL1,GH1
FOLR2,GPX7
TMEM182,PQBP1
PKNOX1,QSOX1
KIF2C,ZNF720
KCNJ15,CDK5RAP3
YIPF2,RSPO3
VSIG8,ZNRF2
C10orf12,LHX6
PARP12,TINF2
ZNF202,GABBR2
FAM57B,SPRY1
METAP1,GSTM4
UBXN6,HIF1A
ZNF189,ERCC6L
LMAN1,ZC2HC1C
MAGEA2,CEP295
DNAJC5B,PCDHB14
ZNF580,USP17L8
DTYMK,ARMC6
BTBD1,C11orf54
GYLTL1B,SR
GABARAPL1,EHF
RASA4,UBXN8
PWP1,ROR1
THOC6,ABCB7
MARK3,GHDC
FUT7,EXO1
CSN1S1,LILRB4
EGFLAM,BOLA3
CAPNS1,CD300LG
ZC3H13,DPYSL5
TRIML2,SNX21
SHOX2,RAD9A
PRRC1,CIB2
CD96,KLF2
ANXA2,SAP130
ATP6V0B,CREBBP
TNFRSF12A,HYAL2
AHCTF1,FOXP3
CTAGE5,PHC2
HSPG2,SLC12A7
BOLA2B,NRN1L
STAT5A,HSPA12A
ZNF600,ZSWIM3
FLI1,ZNF570
FAM136A,C3orf67
SEC61G,S100A7A
FAM234B,HMT
NOXO1,SLC38A11
FTMT,DOPEY2
KMT2A,STX6
VILL,IFT27
SRRD,PSMA1
ZZZ3,RBMS3
UNG,SGOL1
TRAPPC3,CACNA1G
ZSCAN23,ZFYVE9
NPC1,LGALS16
PCNXL2,MEFV
NECAP1,CCL21
SUPT16H,ZFAT
TMEM107,PEX6
TREML4,ZNF626
ZNF689,FAM228B
FIZ1,NECAB2
MAPKBP1,GDPD5
CYGB,GNPTG
C16orf90,TMEM206
TMPRSS11B,AGTRAP
PACRG,THAP4
RABGGTA,CYB5R2
ERO1A,C20orf96
NFASC,NFRKB
POLR2D,USP29
TMEM8C,BAIAP3
PSMB2,PRM2
IKBKG,CC2D1B
CACNG7,SOX10
NRIP3,CCDC157
ANXA3,CEACAM8
M9,EML2
ORMDL1,THSD4
PHOX2A,ZBTB26
TMEM57,FBXO33
CFAP44,ATF5
KLF10,CNIH4
KIF11,CASP1
YBEY,ATP6V1F
MAMSTR,BRI3BP
COPS6,BCKDHA
TRIB3,TMEM68
C17orf67,HIRA
MPP2,VAMP5
PIAS2,EXOSC4
JPH4,EFHC2
LRRC15,COX7A1
PPM1N,HRASLS2
IWS1,SUSD1
USP5,YIPF5
QTRTD1,TF
CSNK1E,FAM26E
ADCY1,SPATA31D1
SMIM6,FIGLA
RSG1,CARD16
FAM160B2,IL37
ZNF222,TEX36
ABI2,BTNL8
TIMP3,ANKRD35
HPD,LRRC40
AGPAT1,UBE2E2
TMED9,ARMC12
SCT,NUBP1
CNIH4,RAB1A
PSG6,GNA12
OSR2,MAPKAPK2
PDGFC,FAM109B
SCIMP,SMNDC1
TBC1D28,SEMA4D
TCP1,NDUFA6
KIAA0319L,MFN1
ZBTB24,TASP1
S100A6,MUC5B
VCPIP1,SPATA31A1
CYP4F8,MTIF2
GCOM1,DDAH1
CALR3,DCUN1D5
SKOR2,TRIP12
LONRF3,DUSP28
PAPL,ACYP2
DDR2,TMEM31
PDCD11,AP3S1
SCN8A,ARHGDIB
GGT7,COPZ2
ZNF527,IL17C
ELOVL5,TSC22
CDH26,GPR33
ADTRP,GCN1
IL20RA,IFNA14
GPC2,CTNND2
GAL3ST4,MUSK
PLK4,C15orf48
IER3IP1,FLJ20424
HSPA1B,RHBG
STAF65,GLIPR1L2
DEFB131,SYVN1
PAX6,ARMCX4
RAMP3,CHCHD2
DZIP1,NKX2-8
CDKN1B,RRM2B
CABP2,CHIT1
TSHZ3,STON1-GTF2A1L
LEKR1,CLDN23
PAM16,ADGRF5
NOTCH4,POU5F1B
SERINC2,TTC24
LRRC34,MSN
NPEPL1,VWA3A
NME2,ZNF490
GRAMD2,SIL1
ANKS1B,PLCL2
RBFOX1,SESN2
MAPK9,RTBDN
PRR36,MTG1
MAD2L2,SLC50A1
ING3,MPHOSPH9
MYPOP,HBB
FADS6,CKN1
USF3,GABRG2
SMARCA4,GDI2
DAAM2,KRTCAP2
GALNT14,TXNDC17
OTUB1,HOGA1
C5orf24,HLA-DQA1
SELM,DCAF10
PYCRL,GPR63
UBE2Q2,SLC6A2
KXD1,PM20D2
HSPA6,C11orf87
CELSR2,PEA15
GALK1,PSMG2
TEAD1,PREX1
DCP1A,RGL1
AIFM3,FCER1G
NEFL,FPR3
ANKRD18A,ZNF75A
AKR1C3,LRIT1
SFI1,RIMS3
FAU,CTNNA2
ITGAV,PDXDC1
SLC7A2,HIST1H2BB
HNRNPH3,SLC16A2
ATP8B1,C16orf45
PPP2R1A,P4HTM
PODN,CGREF1
SELL,KIF26B
CLCN7,CKAP5
SYNC,POMGNT1
TMCO6,KRTAP6-1
RABL6,DCHS1
TMEM132A,KIF19
C6orf132,TUBB6
TMEM184B,NOX5
DENND4B,GPM6B
SDHAF1,TJAP1
GLIS1,H2AFY2
MYOZ1,KPNB3
GABARAPL2,TXLNG
ZNF514,CENPQ
EMP1,KCTD8
C1QTNF4,SPATA17
INPP1,ACTA2
DUSP8,SULT1B1
CD151,KAT5
PANO1,DNM3
ANO1,CCDC102B
THY1,EEF1E1
BCAR1,BEND2
TNFAIP1,MPPE1
IL17RE,UBE3C
CCDC180,RHO
CRI1,KCNN1
C19orf48,IL17F
PARD3B,TIMM17B
OTOP1,ACADVL
PABPC1L2A,NUS1
NR0B2,ZBTB7A
C14ORF2,NETO1
PLIN3,ANKRD13D
SNAP29,OR5C1
STAC3,PABPC4
C19orf33,PLEKHA3
TNFAIP2,GUSB
MOK,CBARA1
UBE2V2,DISC1
CCL4L2,RTP5
NIPA2,CLEC3A
KRTAP9-8,FBP1
CCDC24,DNAJC30
MLH1,PDE1B
CALY,IPO7
PRMT9,C3orf70
EBAG9,VTCN1
FRMD8,COTL1
MSR1,DGCR8
ZNF735,TCEAL2
CAB39L,ZNF805
PHIP,ANKUB1
GOLGA6L10,CARTPT
PYGM,PLEKHS1
MARCH9,CCNF
CHRD,ZNF91
HCRTR2,CCT2
GAR1,SSMEM1
ART1,DDX52
MAF1,EIF2AK3
EPS8L3,GADD45A
A2ML1,IGSF9
KCTD20,CILP2
RPL17,C5orf45
GNAI1,LRRC57
LACC1,SH2D3A
SNX5,ERAL1
C11orf96,MXRA7
SLC52A2,DLGAP1
CD5L,DPCD
DMRTA1,SHC2
ANXA8,LYZL1
LMAN1L,LPAR3
SYTL1,SPHK1
ASTL,KCNE4
IGF1,NDUFS1
UGT3A2,SRM
C2orf80,ZNF134
SEZ6L2,RSPO4
ZNF865,TMEM190
FOXM1,PTK6
NEIL3,TOMM40
EXOC8,SAXO1
KAZN,TAP2
DTX4,TMC8
PROKR2,DDX1
ZNF207,DEFB127
FUK,WIPF1
PITX3,CNEP1R1
GALNTL6,PIDD1
ANGPTL7,XG
CES3,SMIM21
TMEM187,GFRA2
CAMKMT,CEP63
GPR173,RASGEF1C
ACTR6,EIF3B
IQCG,TFE3
PIM3,KLHDC8B
MRPL47,NTM
RARRES3,GPR4
TMEM220,RNASET2
C2orf82,UCN
DHX37,ATP13A1
CLECL1,PLEKHB1
OTOG,GREB1
SYT6,C10orf128
BBIP1,ATP1A4
HDHD2,NKAIN1
RIBC2,ADAM22
GABRB3,FZR1
C4B,BRAT1
PCYOX1L,SSX1
HK2,GLI4
G6PD,SLC25A5
SH2D4A,SPTBN1
SERPINF1,CASD1
ORC3,ADAMDEC1
CTAGE8,KIRREL
GM2A,SCRT2
FGFR1,NUP43
MAP1LC3A,RAPSN
IQUB,BLM
DOPEY1,C12orf50
C4orf33,DPP7
DHRS4L2,TAS2R19
ATP11C,CHM
RNF166,MAOB
IGLL1,AGFG1
FAM120A,CHMP5
OTUD6A,PGM3
PDE6G,SRPK2
TGM1,ZNF443
ASIC3,STAC2
IMPA2,GPI
GARNL3,OPN4
SPICE1,INPP5J
DEFB123,ZNF223
RPS24,LRRC34
RFX5,PLEKHG2
DCST1,C19orf57
TTC27,PLEKHF1
DOK3,DCTD
LEXM,OR1K1
APOL3,ACAA2
GGT1,HIST1H2AE
SDR42E1,DEFB128
ETNK1,FBXO48
CXorf67,IRF2
ZNF91,JAKMIP1
FGFR4,HPN
CACNA1D,MTUS2
POLR2J2,DDX60L
TMEM123,KRTAP4-6
ANOS1,LRFN5
FAM150B,STUB1
DCST2,KRT19
PTPRN,NLGN1
FRMPD1,OLAH
EXOC2,CORT
TMEM229B,IVL
TNP2,SPRTN
HIST1H4H,SLC26A5
FAM107A,RNLS
CACHD1,ZNF628
MIPOL1,ZNF721
UNC13B,ZNF536
ZNF329,SERF2
DNAJB12,LRRC8C
TRO,OR6A2
MAB21L3,PDZD9
PDXDC1,ALX3
FGF11,ELF5
KCTD3,IMPG2
ARL2BP,SLC6A3
ME1,S1PR4
SIGLEC15,CCDC134
ZNF546,IPO5
FAM103A1,ENO2
CNTFR,NDUFC1
ESPL1,BCAN
ALS2CR11,PAGE4
GALM,C6orf10
SLC34A3,GPC2
FGD1,PLEKHA6
DUSP13,TBC1D23
TRIM62,MTERF1
EIF3CL,TRIML1
BMP5,OCIA
ITGA11,VPREB3
HINFP,KCNQ3
MSI1,KLK13
ADGB,SLITRK2
ARHGAP31,GGTLC1
EYA1,SLC35B1
FAM83A,LIPC
GIMAP2,CLMP
ENTHD2,TRAF3
CAPS,UBE3A
PDGFRL,C11orf74
HMMR,CSTB
ALDH4A1,PSG1
MFSD2B,DNAJC7
PRRC2A,EXOC8
PMSCL1,AMPD2
IYD,FAM171A1
HLA-DMA,TMEM144
ENTPD7,C18orf32
PMS1,C16orf74
SMCO1,CELA3B
LOC51706,FARP1
WFDC9,CTD-2313N18.7
NPVF,TFDP1
PRELID3A,DDX42
C15orf40,HTRA3
SSX4,VPS39
IL33,KRTAP5-3
CPXM1,SLC18B1
ERLIN1,ESYT2
UFD1L,ASTL
CHRM2,ELANE
TUBE1,PDZD8
C6orf52,CHST7
PDZK1IP1,STXBP4
ACADVL,GRB7
RELL2,MIIP
AHRR,DDX28
AHNAK,EIF3F
TSHZ1,PTP4A1
GFER,MGRN1
TMEM147,GLIS3
ANKRD20A2,IFT52
FAM9A,MYNN
SLC22A12,IQCA1
ZC3H4,CALCOCO1
CPNE6,CD276
CHMP2A,ARF6
CD68,LILRB5
RNF225,FATE1
C5orf22,FABP2
CARD14,ORC5
CCDC86,ZNF621
ZBTB1,DBI
CHRAC1,FOXE1
LAD1,UGT2B7
TIMM9,XRCC2
EFNA5,PKD1L2
CDKN1A,SLC25A12
C1orf74,CCL3
RIMKLB,PDIA4
MORN3,MUC22
NDUFB10,IL4
COL8A1,KRTAP3-3
CAPS2,XRCC3
C19orf53,KATNA1
PPP1R15B,CCDC66
GALNT9,HSPA5
SLC13A5,TOR3A
PSCD2,DDX3X
RNF24,CHD8
APPBP2,STX8
VIPR1,RFXANK
SPX,PIK3R2
NLRP6,DEFB108B
XKR4,TIFA
KLK9,SAV1
MAP3K12,TAF1A
PIGY,GRB14
RAB40B,CCAR2
ATP5D,ACYP1
VPS41,SLC52A1
TP53,DEFB104B
CNKSR1,SNRNP35
RETSAT,ZNF160
TSSK6,ZNF419
POLA2,ALPPL2
ASCL1,CRTC2
FOXB2,JDP2
RAB3D,MAP4
DNAJC7,FAHD2B
RETN,AKIRIN2
TSPO,ZNF768
USP42,TPT1
TRIM40,APELA
PLEKHA3,TMEM99
KIAA1191,PCDHB10
CMTM5,PTCHD4
HIST1H4D,GPR84
CDHR2,TGFBR1
INMT,SNRPA1
TNRC18,FKBP1B
DHRS2,CHST2
ZFP62,HADHB
ADAMTS4,LRRC47
C3orf38,NT5M
CCDC136,FAR2
OTUD6B,IREB2
DUS4L,SYNCRIP
ZNF565,NME9
NLE1,LMAN1
SRGAP2,POFUT2
WDR17,MYH6
MCAT,LUC7L
PHKA2,TRIM37
PLIN5,CALCA
ARC,ACACB
PLEKHH1,HOXB9
KRTCAP2,SRP68
DAGLA,RMND5B
A1CF,RMND1
ZNF77,UNC45A
CMPK1,TNS2
RAD21L1,UGT1A10
ARHGAP4,TMEM216
CLP1,CDA
CKLF,PHLDB3
PPP1R12C,RUNDC3B
F7,PLCB4
BPGM,PTPRK
GNB2L1,CHAD
MAGEA12,MECOM
SESN2,CXXC5
ZBTB42,DNAJA3
TEKT1,PPP2R1B
BRDT,MS4A15
RLN2,SCUBE3
ABHD17A,CD300C
ANTXR1,CHL1
CXCL10,HCK
RRP15,EGR1
C16orf59,AASDHPPT
GPR137C,ITGA9
TRIM9,HGH1
RPS16,GDPD1
NDUFAF3,VRK1
S100A13,MRRF
GBE1,ZIM2
ZP2,DCLK1
SOX11,ARRB2
OLFML2B,ODF3L2
EID3,CES1
NPLOC4,KARS
CDX1,CCDC138
CTAG1B,ACVR1C
TFAP2E,MOCS2
NDUFAF4,CCHCR1
PHLDB2,CCDC53
SUCLA2,CLUAP1
ZXDB,DGAT2
SLC43A2,SURF2
DDC,PCBP2
AP4S1,SCAMP2
HN1,HTR2C
KRT4,LGALS14
FOXE1,FAM120AOS
NT5C,FAM104A
SAMD10,RHOBTB1
FCRL1,NEK5
PDCL3,SOWAHC
TOMM7,ACP6
PAOX,LRP12
IARS2,ZNF492
ARHGAP35,DEFB1
MYH14,MYO15A
PHYHIP,TMEM143
YIPF5,AOX1
MAGEB2,C1orf64
DNAH2,LZTS1
CCAR2,IL17A
ANP32D,SERHL2
ANKRD30A,HS3ST6
POLR1B,JMJD8
IL17RC,TINAGL1
CDNF,DYT1
C6orf58,SMO
PIGZ,TOB1
C1orf174,LIG3
C8orf86,IQCH
HIST1H2AG,FAIM
FXN,RRP7A
AKAP9,DIDO1
ZNF57,HHIPL2
CSTF1,CIART
CMC1,CORO1B
ECH1,MAFG
SYS1,SLC9A7
NPY4R,ZSCAN21
P2RY4,TBC1D7
PYHIN1,UBE2F
ANKRD29,THUMPD2
TMEM249,CDC42BPA
SLC22A18AS,FCRL4
COPG1,CLCA1
RNF41,RALYL
NRXN3,TNFSF13B
ZNF426,PLTP
COG8,CPZ
MAPKAPK3,MAPK8IP2
OPRM1,CAPN8
ZNF136,RIC1
WNT7B,STARD10
RBMS1,BAG6
ILVBL,ASXL1
SGPP2,RBMXL3
MYH8,EFR3A
POLDIP3,SEC24C
CSPP1,FLJ12783
ZNF420,ZSWIM2
CRX,ZNF408
OPRL1,USP17L7
FAM205A,FLVCR2
IRF5,PLOD1
SCARB2,LIPT2
C4orf17,PSMD1
TBXA2R,CEP120
HTRA2,CLCN4
EPHB4,H3F3B
DDX60,KCTD16
C1QL3,RPSA
HHIP,DERL3
RSPH4A,TMEM132E
LMOD2,DUOXA1
FAM222B,DEPDC1B
GNMT,KCNIP2
PTP4A2,DGKZ
NCKAP5L,TPM3
NOTCH3,GPR15
RLN1,LIPJ
MUC3A,CKMT1A
MRS2,CLLU1
IST1,NDUFV3
HERC3,GABRA3
ENPEP,EZR
LSP1,BDKRB2
EVA1A,ZSCAN22
CCDC190,LTBP2
IRGQ,KLHL23
MTF2,TBC1D10A
CDH17,U2AF2
CNN1,MGST2
KDELR1,SEH1L
CCL13,MYRF
KLK10,DOCK6
HEBP2,CADM3
RPL23,TMEM265
ABCB9,APOC4
THBS3,NT5DC2
IGSF6,ARNT2
C21orf62,C1QL2
CYP3A43,TFR2
CASP8,TMEM132A
RBCK1,S100A8
NUPR1L,MARCH7
PIN1,MEST
LIPI,TAF13
NUP210,TRAPPC4
USP17L10,METTL25
FAM98B,FBXW4
CD1E,TLR3
NAT9,ZBTB49
STH,GATAD1
ABCA9,ZNF696
DHX36,PWP2
NDUFAF2,ZNF629
S100A1,MAP2K1
FAM129B,SLC22A2
LDLRAD3,ORC3
FAM160A2,MAN2A1
MAOB,GULP1
CSH1,AP1M1
ASGR2,RIMKLA
MGAT2,ATG2B
FAM159B,RRS1
TAPT1,UBE2D2
AHR,PICK1
CD3G,MR1
CCL1,OLFM4
FAM131C,TAT
ANGPT2,TAF6
ALDH5A1,ADHFE1
BCL7B,XPO4
CLDN19,PAG1
OPA3,TCEAL4
SMN2,ZAN
ZFP1,MRPL28
SALL4,YPEL4
C17orf47,SAYSD1
ALG12,NCOA6
TEX13B,IGDCC3
KIF13A,VSTM2L
SETDB2,WSB2
PTPN14,KIR2DL4
KIAA1429,PRMT6
CTDSP1,EPHX3
MATN3,FAM127B
TRPV1,C11orf1
KDELR3,EEF1D
CHTF18,TAF11
SERP1,SEC23A
PRLHR,FNDC4
B4GALT4,HOXB6
ETV1,CCAR1
NIP7,ATP7A
AGAP2,ACAD9
CABIN1,TGFA
KCNMA1,HIF1AN
NCAPH2,NUDT5
INHBC,WBSCR22
LRRC69,CCNG2
YIF1A,SLC6A18
AIM1L,LEMD3
LRRC72,TMEM9
NIPSNAP3A,WSCD2
NT5C2,CTSV
SLC38A9,MTMR9
SPRYD7,SUN1
CNOT3,GTF2A1L
