CSNK2A2,NGDN
STRADA,SNRPB
CSTF3,LYZL2
VPREB3,VDAC2
ULBP2,RACGAP1
LUC7L2,GMFG
BCL2L12,MARCH3
EBI3,FAM213A
WSCD1,PCDHGB7
CMSS1,FDPS
SCG3,ZNF395
PDX1,INSL6
GNB2,SNTB2
BTG2,ITFG1
ITGB3BP,PTGES2
BARX1,IMPDH1
PRSS50,TP53I11
PDCD11,C18orf21
TMEM168,AKAP12
ADH1B,LONRF1
CRYGA,ZNF224
WDR27,ERGIC2
TMED3,RPL29
LMX1A,TNRC18
DDX26B,HDAC2
DNAI2,ATP6V1A
MTMR11,ALOX5AP
PAX7,EDF1
RPS7,MLC1
NEDD9,SLC7A3
OR9A4,MAEA
PTH,HNRNPM
IK,LGALS8
FNDC9,DNM2
TACC3,TCF23
APPBP2,SLC6A6
PSMG4,DUSP23
CD5,FBXL22
RAD54L2,RCN2
BRAT1,BUB3
NOL1,SOWAHD
HNRPA3,SHKBP1
CREBBP,AP4M1
RASAL3,MRPS34
SSMEM1,TRAPPC12
CNNM3,C19orf45
POLR1B,PRR12
AMOTL1,TNPO1
SEMA6B,SRPK1
HDAC3,ST6GALNAC6
PRX,B4GALT1
FAM20A,NEDD1
NREP,FOXI3
CD2BP2,ACTN4
EML3,LMBR1
GPATCH1,DCUN1D1
C2orf68,VNN2
STARD7,TEX14
STIP1,TGFBR3
CTNNBL1,SLC39A4
ZHX1,VAMP4
HMBS,PRPF4B
MTFR2,NKAPL
CRABP2,ZFP41
ALOX15B,SLC15A3
PSIP1,SLC35C2
IAPP,ZNF790
TDRD3,DGUOK
MAPK7,ETV3
MRPS18B,PRMT2
CXCR1,FAM3C
CDK18,PGRMC2
MSRB3,C3orf38
DYRK3,PHF21A
ANKDD1A,SEPT5
KCNC3,TUBA8
SHISA4,SF3B3
CIDEC,NIPBL
RPL14,PPP1R11
EPN3,PROB1
C7orf73,LBX1
MCHR2,CPSF1
HIF1AN,PHC3
LFNG,USMG5
UBAP1L,GPATCH2L
CASKIN2,ORMDL3
WDFY1,PDSS1
PPIA,TKFC
PARVB,CHORDC1
PKD1L2,KDM1A
B9D2,RAB11B
OSBPL6,MEP1B
FAM217B,KCNMB3
CHRNB2,PMS2
DONSON,ZFYVE1
TRIM48,EIF1AD
RPS4Y,RSC1A1
BROX,C2CD2L
TRMT112,RABEP1
FRAT2,HIVEP1
MRPL22,APEX1
HSPA12B,PPIP5K2
SLC16A6,FAM120A
NEDD1,ACTC
MGST3,MLLT1
VPRBP,CEP70
TCP11L1,ST3GAL6
SLC36A3,AKAP8
ADSSL1,IVNS1ABP
LRMP,SPICE1
CYP26B1,ADK
PARP4,MGLL
PNKP,TMOD4
RAD21,KRTAP26-1
TFDP2,NFE2L1
PLCZ1,ELMOD1
BCKDHA,MICU2
CYR61,HAUS2
PMS1,SLC39A8
SPPL2B,HRH2
HILPDA,PTPN13
LAMP2,FBXO16
REG3G,ALG3
AGGF1,RER1
SLC5A6,LRIF1
BAIAP3,FAM184B
TM4SF6,NUS1
BTC,RHOH
EGR3,DLG1
ATP6V0E2,SETDB2
PHF21A,BPIFB6
RAB27B,FAM73B
XIAP,FAM46C
PSMF1,TKTL1
ZNF518A,CLK3
TAGLN3,IRAK4
ZFP69,LSM4
MRPL20,VAMP2
HSPG2,RPLP0
VPS33B,DTD1
TPRG1L,CD40LG
COL9A3,CTSK
FAM234A,MCOLN1
ALPK1,RPL39L
GPRIN3,C11orf58
DENR,SLC22A17
BUB3,ITPRIPL1
CRIPAK,ICAM2
ISM1,NIPA2
FAM110A,YAF2
KRT83,NIPAL4
GRIA1,HARBI1
TOR1AIP1,KCNK13
B4GALT4,MGMT
AGPS,IL13
DAZAP2,FAM216B
ZNF740,MDM4
C3orf58,ARHGEF9
ECHS1,ENTPD8
ADCY2,RRP12
WASF2,SLC27A1
C1orf122,NFKBIL1
HSD3B1,FAM133B
SQSTM1,KIAA0100
CNOT1,TAF7
CPNE6,NAPA
RBPMS2,GPR83
ZNF638,XPNPEP2
GFPT1,MAP3K2
OSMR,RINL
KAT5,MAF
PLPPR2,MTA2
TAF3,ZDHHC12
SLC39A8,BORCS8
CACNA2D4,RIT1
BIRC2,PER3
EPHA6,FBXO31
C2orf69,TAF2
RBX1,ZFAND4
ANKRD17,RASIP1
MTFR1,MINK1
SGK,NTSR1
CDCA4,ADAMTS14
LRSAM1,CYP8B1
CITED1,GPR182
LCN15,JAK2
PBX1,THY1
MFRP,TMPO
SH2D3A,DDIAS
C1orf116,PLPP1
PCNXL4,PRPF38A
PSEN1,KCNE5
SPINK6,NKX3-2
HDDC2,ARHGAP11A
BLZF1,HIST1H2BN
C1orf198,POM121
BEST1,GFI1
RPL8,TBC1D7
ZNF619,LILRB1
RHOQ,KRTCAP2
PRSS56,GLIS3
OTOP1,C19orf24
WDR82,IGF2BP2
SKB1,CLEC3A
RALBP1,MAP1B
PRB2,PTCD1
CALCOCO1,FAM229B
HSPCB,PCTP
APOA4,MTIF2
PTH1R,SIPA1L3
SLC28A2,AIM1L
GTF3A,TTC17
AVPR1B,MLST8
KRTAP9-3,IMPDH2
APOBEC3C,AP4B1
MAGEA8,GRPEL1
CCDC9,CIAO1
MTMR7,HTR3E
USP1,FOXF1
TGM6,CRABP1
KMO,XKR8
THOC6,COG1
IFNE,GZMM
EFR3A,SLC39A2
FLJ11730,PDLIM2
TAPBP,RPS14
KIAA0907,YTHDC1
LRCOL1,CLEC14A
MCU,KLF9
NECAB3,LDB1
MEGF6,UBXN11
ZSCAN20,VWA3B
TMC8,PPIL2
SLC25A47,LRR1
AKNAD1,ROPN1
NIM1K,SNRPF
C22orf46,PFKFB4
RPL39,DONSON
EIF2B1,FAM195B
HTN3,MSANTD2
LRP11,TBL2
SLC2A6,SPATA45
TRDMT1,C4BPB
TNFRSF14,SRPK2
RPLP0,DAG1
CD177,ZNHIT2
RAMP3,CERS6
SNX24,ZFP1
TMEM70,POP5
SS18L1,PEX16
ADAMTSL2,ELF5
C3AR1,ITGB8
SPINK9,DERL1
MORN1,ZBTB18
LYRM2,GPALPP1
SHTN1,PCDH17
CEP152,TMED7-TICAM2
SMYD5,ZSCAN25
SH3BGRL3,CDX2
PCDH12,NDOR1
ANO5,KCNH2
CDC14A,SYN1
DBNDD1,INPP1
TRPT1,MFSD10
LRRC38,ZNF714
TAF15,BBX
DGUOK,UTP15
HCFC2,ENOX1
SMPD2,ZNF675
AIFM3,MB21D2
PGLYRP2,PROP1
VHL,NT5C
CTU2,ITPR2
BHLHE23,GMIP
DNAH12,PREB
SYCN,PSMC3IP
RPL15,PPP1R12C
PDCD1LG2,SLCO4A1
CABP7,CHGB
CLIC5,COX16
MRPL35,SNX30
IL13RA1,ACSL6
ADCYAP1R1,SLC50A1
ELMOD2,SLC15A4
SLC12A6,SMPX
DPH6,GLS2
RANGAP1,TAF5L
SLC7A2,STOML1
FBXW10,SUB1
ITIH3,NHS
MYO7A,GRIN2D
DDX39B,MAP3K1
PRKAG1,TM9SF2
MTCH2,ZPR1
PDZD3,NUP210
MRPL16,CEACAM21
SEPT12,LOC57862
FAM124B,DBI
BAZ2B,MVD
CACNG8,ARFGEF1
PSMB2,VCX
PDE4C,UBAP2
PCDHA7,RELB
RSBN1L,DHX15
CWC25,CXCL17
TMEM136,MRPL33
PTPRCAP,KATNB1
RARA,HOGA1
IL1RAPL1,TMEM140
CACNG5,BBS4
RASSF9,RBX1
FAM8A1,ZNF579
RQCD1,TSEN34
TWF1,CRK
C9orf47,TRIM65
HOXD11,SEMA6B
MTMR14,TMEM208
RPL13A,CST6
PAK1,PRR22
C4orf17,AHCTF1
SUPT5H,ETNPPL
RCC1,NUFIP1
MVB12A,POLR1C
ZNF646,SAP130
ERCC3,SP100
C12orf75,CKM
COPB2,NTPBP
JPH3,NHLRC1
CATSPER1,TLCD1
TEAD4,BRCA2
ANAPC10,XPOT
ARL5A,GBP3
HECA,DZANK1
EBNA1BP2,RHBDD3
FAM19A2,GATA4
COQ4,RYR1
CPSF7,PGBD5
CLEC3B,ZNF527
BCL10,RASA4B
FAM83C,SEMA7A
MARS2,HGF
SLC39A11,CLEC4E
HMGCLL1,ZBTB42
TFPI,C4orf22
CCDC190,EIF3S4
PCDHB10,HIAT1
SIX6,ZSCAN32
ASPA,THTPA
NAPB,TBC1D22A
NGF,ZBTB8OS
ROM1,RABL3
TAX1BP1,ZNF10
CYP2A6,SLC35F6
UQCR11,EMC3
VDAC2,HLA-DMA
GPR3,ZBTB14
NSL1,GTF3C6
TAS2R4,SLC40A1
RPL10A,NRG2
PXT1,FAM19A2
RGSL1,NPSR1
ILF2,LDHA
DBNL,FAM177A1
UGT1A6,MYBPC1
MORN3,ALDH5A1
TTYH3,CTSA
AP3D1,CYP26B1
TATDN1,ZNF318
POLN,SELENBP1
GNRHR,TRPS1
STRAP,PACSIN2
RGS19,CORO1B
ZNF746,YME1L1
C1QTNF3,FBXO40
KIF4B,MC3R
BANF1,NRG3
NNT,NFIC
GAS6,ZFPM1
ZZZ3,KRBOX1
CRX,TPCN2
ZYG11A,IDUA
PPP2R1A,UBE2L6
C2CD2L,PTPN12
INPP4B,CLDND1
FBXO45,DHDDS
SNAP91,SETX
NDUFC1,HN1
TXLNA,HIST1H1C
PRKCZ,LSM5
PLEKHB1,SQSTM1
ATP1B2,PINLYP
PLEKHG2,COX14
HIST1H2BK,ZNF701
DHX29,TMEM190
TEX43,KRTAP19-2
LRRC6,NAA60
CDSN,MAPT
MBD3,FAM19A1
GDF5,FAM73A
BTN2A1,TMEM206
IFT74,GJD3
D1S155E,COX17
ETV5,ARSB
DQX1,GCLM
TGFBRAP1,ZNF585B
FAM222B,SYT11
PRRX2,ADH5
ARPC4,BRAT1
TEX264,CUL4B
GALNT12,C12orf54
ELF3,TERF2
TRAF3IP3,PAFAH1B1
MARVELD2,SACM1L
CCL20,ERCC5
PSMG2,KRT9
CLK2,RNASE12
TTC8,FBXO22
ILK,FAM49A
MIOS,SHROOM1
POTEH,TOP1MT
MAP1A,TANC2
SPSB3,GPR150
CD7,ZBTB6
JMY,OFD1
BRCA2,TMEM9
STAG2,CPZ
GNPNAT1,FAM179A
DIP2B,EFCAB1
PGK1,PDGFRA
OSM,KCNN1
ASB1,FAM24B
ZDHHC5,C8B
IBA57,B3GALT2
KCTD5,C10orf11
ICE1,SECISBP2L
PBEF,RBBP8
AGAP2,HIVEP2
ATP13A1,LFNG
IDUA,HNRNPA2B1
LGTN,TRERF1
OSBPL5,MTFR1
PACSIN1,C3orf30
UBE2H,SMP1
PSG4,CASP5
ZNF761,C14orf1
EVX1,SCYE1
RAB13,AFF4
SMCO1,PRL
MLC1,KLK8
MAN1B1,FXR2
CDC16,FGF2
CCDC137,ITGAD
FIGLA,EFCAB7
PLXNA4,USP38
ZNF26,POLG2
SERPINB5,KDM2B
FBXL16,MEX3C
PSD4,LLPH
SMIM22,GFAP
DOCK7,MAGEB4
SGK3,NQO1
PAIP2,SDF4
HRH3,LRRC8D
NPC2,PTPN9
ACKR2,TAF1D
FOXI3,IL12RB1
SLC4A1,SMAD7
XKR8,HELQ
STAMBP,IKZF1
PHKG2,HIPK2
GPR137,MAPK9
KRTAP4-6,UGDH
SCRIB,SPI1
CR2,CASP9
KBTBD6,TCRA
MPPE1,ACAD10
ARHGDIG,NXT1
POTEF,TBC1D30
ANKRD2,ABHD6
GABRB2,ADAMTS6
IRX6,FANCE
FRMD1,XAGE3
COLCA2,ATP5H
ADAMTS4,MGAT5
BTF3,PPP3CB
FAM35A,CCDC160
APP,MICU1
GTF2F2,ALLC
OBSCN,TEX10
TSC2,LOR
PEAK1,PLK3
DTNB,SNCG
NASP,POC5
FOXF1,RGL1
LUZP2,WDR5B
CDKL1,IFNA5
CARTPT,APOBEC3C
STAF65,CCNG2
GMPS,HIST1H2AC
PRR15,APOC3
BRD8,STIM2
SLC33A1,EGR2
ZNF823,MDGA2
TGFB2,UBQLN2
MROH9,PRR16
LRTOMT,EEF1A1
USP31,VAPA
ACSF2,MTFR1L
B4GALT2,HIST1H1E
CLCA2,ATP5L2
DRC7,FYTTD1
CCDC28B,PFN1
BORCS8-MEF2B,PC4
FAM120B,SLC25A44
C11orf45,RIOK3
FAM163A,MRPS5
ICAM2,ERH
DPYSL5,APC
ADGRF4,KLHL13
TIMM44,H1F0
GNS,NISCH
COMT,ABCB6
CHMP1B,HNRNPAB
C17orf53,NCOA1
RMI1,SIRPG
SPARCL1,TNNC1
PSG9,CRLS1
CST11,C1orf54
TMEM211,PBRM1
PEX2,YY1
CSRP3,ZNF547
CEP295NL,HDLBP
NLRC5,CDT1
KRTAP13-1,LRRC75A
FLJ20424,SESN1
DMD,TMEM256
OSGEPL1,RAPGEF6
FAM118A,ZNF45
APOPT1,RPGR
C1D,EBNA1BP2
PAGE1,RCAN3
STX8,FAM20B
SLN,ANAPC16
BATF,LARP6
ARR3,UBE2E2
ZBTB1,CMTM3
KIAA1522,CNOT6
CUZD1,MARCH7
HIST1H4H,C6orf203
GTF2F1,FAF2
FCF1,VKORC1L1
FAM114A1,FAM175A
RNASEK,GPN3
NP,SLC20A1
GPN3,ALDH1L2
VPS37B,NCL
RBM12,ERGIC1
KIF21A,SPINK8
ASIP,HEMK1
ATP13A4,MOAP1
GPR150,STARD9
TECRL,CASP8AP2
MOXD1,WISP1
SLC9B2,BCOR
L3MBTL1,LSM6
SPOCK1,OVCH1
GLUD1,USP13
FAM114A2,SLC8A3
PPCS,QARS
TTR,C12orf73
ADAMTS16,FMNL1
LRRC75A,CHCHD10
LCP1,REPS1
WDR92,CASQ2
CELF1,GJB6
TP53I11,WHSC1L1
GLIS2,CCDC142
LOX,DNAJC28
SNX4,WDR46
UBN1,ASTL
B3GALT5,PGAP1
FMO2,APAF1
PLPPR1,ZNF345
REG4,CAPN2
ARHGAP30,SLC25A16
VARS2,SUMF1
GAK,SLC5A3
FBXO34,SOD3
ATG16L2,THBS3
SERINC1,SLC52A2
UTF1,PEX13
REPS1,FAM120B
FAM92B,ZC3H7A
HOXC5,TSTD1
TG,CHIC2
KRTAP9-2,ORAI2
SFN,ANKRD28
DUS2,MAB21L2
TMEM251,ORMDL1
ESRP1,ALPI
DDX11,TBXA2R
YEATS4,KCNN3
SMIM5,KLHDC1
ZNF185,MRPL15
ZNF274,PLK2
GPR65,CST11
PFKL,MAN1C1
UBE2I,TMEM248
NME1,RAB11FIP3
ACY1,CASC3
EXO1,KIAA2026
CT55,RCC1
RBM6,TULP3
IVD,CRY2
PTP4A1,CACYBP
UROS,CMTM2
LCN6,GFM1
C9orf16,TRIM71
RNF113B,ARHGAP15
NKAPL,RNF138
GDPD3,SEMG1
FGF11,ZNF101
CCDC175,AP1G2
SEPHS2,RPL35
SEC31A,TMCO4
MIB1,FBXO34
GPRC5B,ZDHHC16
MXD1,ZCCHC11
C1QC,TARS2
TOM1L1,PEAR1
NECAP1,METTL25
WBSCR16,RPS6KA1
C9orf131,MOGS
SYT7,RNMT
TAF1A,TRAF1
DOCK1,PRKRIP1
NAT8,NPR3
TFAM,ASB2
CNGA4,PCBP1
TSEN15,NR1H2
SH3GL3,GLTSCR1L
TNNT3,FBXW12
LBX2,ZNF324B
IL13,OR2H1
SYNE4,C9orf40
SSTR5,GIPC1
DHX34,LAMC3
ZFAND6,ATP2A2
LRRC26,CFAP97
RAB11FIP2,GATA2
SUMO4,PTGES3
ISOC2,AXIN1
KCTD20,ARHGAP44
GLMN,NECAB2
YPEL4,PINX1
ASIC4,TPRKB
KLK11,OTUD7B
TRIM39-RPP21,KLK2
TRNT1,MTG2
CCL4L2,TOR1B
POLE3,NOL3
TM4SF18,NDUFA7
BORCS7,SPANXN3
SYT17,ZNF77
CNKSR3,MPHOSPH9
MON1B,CYC1
KLHL34,PRKACA
PCDH15,UHRF1
KDELC1,ADCYAP1
B3GALT2,EXTL2
LHX8,MS4A12
IRS4,DUS3L
KCNK10,TBCB
HBD,TCN1
ZC3H7B,ZADH2
EMX1,ALDH8A1
YTHDC2,RBM18
LAMA2,CORO7
DIP2A,ZNF750
HIST1H4G,MPP4
CSNK2A1,ZNF276
AK3,KLK1
SLC4A1AP,ARHGEF28
GOLGA3,SEPT11
FAM43B,EFR3B
CTAGE5,FSIP1
UFD1L,ARL10
C19orf25,PBX2
TMEM143,ARFRP1
MANBA,UTP18
SLC35G2,HIST1H3G
LIMA1,C1orf115
TDG,COLGALT2
RPL12,ACP1
PIGW,RBPMS
SCFD1,USP18
RAB19,FAM63A
EGLN2,MSN
CRCP,CCBL2
VCX3B,EFCAB6
TADA3,XPO4
CLASP1,KRTAP10-4
APAF1,RXRB
DUSP9,C12orf60
COL2A1,HMHA1
TMEM94,CACNB3
F2RL3,AGPAT2
LSM7,MRPS28
LARP7,IRAK1
CCDC105,RNF220
FBXO47,TMEM186
C10orf12,PARD3
MYH11,PDGFC
RBMS3,ZNF564
SRP9,SMG6
SLC25A36,KMT2B
TUBA3E,CD40
PLXNB2,ANHX
ADCY5,BCAT1
ZNF627,SGK494
FBP1,AGBL5
RHBG,STYK1
ACBD6,SNW1
MTM1,ATP5O
ZBED3,BIRC2
SENP5,ILKAP
PSMD2,PI15
EVI2B,GOLGA1
CEP95,IKBKB
CHODL,WDR20
VWCE,TNFSF15
TSPAN11,PPP1R3A
ADAR,AZIN1
FIZ1,CASC1
KRIT1,GAPD
CPSF6,BCL7A
RAB27A,C1QL3
RMDN3,MUT
KRTAP21-2,ACOX3
ABI3BP,PDCD4
C5orf30,ZCRB1
RRM2B,AKT2
EIF4B,CREB3L2
GOLGA4,POLR3B
ALKBH7,MTMR10
BSG,ABT1
MRGPRE,GIPC2
HTR3C,RNF130
AACS,CMPK2
TRPC6,PDHX
FAM212B,ACADL
HIST1H3D,ZNF526
TGIF2-C20orf24,CERKL
ELOVL6,PLEKHG6
STAM,NUP210L
B4GALT6,TMEM183A
FER1L5,HLA-A
ST3GAL2,ITGA2B
GPR37,ARHGAP12
LYZL6,CRYZ
C9orf153,PURB
UQCC2,PLXNA3
CASP14,ATG101
GZMM,TOSO
INHA,RBM3
DCP1B,RUFY1
PDIA3,GET4
AP1AR,STX3
CC2D1A,STARD3
GPR176,SMIM23
SNRPC,KBTBD11
RNF165,CREBZF
ZNF136,ILVBL
TMED6,B3GALT4
USP39,CHEK1
SLC39A1,TTF2
TNFRSF13C,PHKB
C17orf96,GOLGA4
KCTD3,RPS21
C1orf27,KCTD1
HBP1,CSRNP1
FAM213A,PIK3R2
UBE2C,TSEN2
SEC23A,UGGT1
GLUD2,WFDC9
TGIF2,PPHLN1
LILRB5,TFCP2
RBCK1,TCF7L2
KIAA1456,UCP3
EEF1B2,KHDC3L
IP6K1,TNC
EPYC,N6AMT1
MRPS27,G3BP
PI16,ENAH
POLR3G,TTC37
SAMD9,ZBED9
DEDD,EXOSC5
RPRD2,HSBP1
ZNF785,ANKIB1
MAN2C1,ZNF589
AURKA,MAPK8
CDIPT,MAPK6
TERF2IP,PPP4R1
KCTD1,SIAH1
ZRSR2,CNPY4
RBP3,CEP76
LRRC29,GPRC5A
MTRF1L,FAM78A
LMOD1,VPS39
TADA2A,GMEB1
OTOG,DCUN1D2
CLGN,CDKN3
TPM3,ZNF500
HSPA4L,UBE2G1
ITGAX,DUSP10
TRMT10B,ERAL1
FGD3,CTNNB1
TRIM56,HECW1
DDX28,CPSF5
TRPA1,PHLDB2
TRIM39,CEP57L1
COX18,LIG3
GP6,KCTD5
KRTAP6-1,PROS1
SF3B6,TP53I13
ANKRD20A1,LBH
ZNF146,C4orf46
PES1,MYOC
FEZ1,ZNF202
KRTAP11-1,RRM1
RAP2B,ZFP30
TGOLN2,MCCC2
C6orf52,PEBP4
ARHGAP9,PSTK
COPS6,PODN
TCTE1L,PHIP
CADPS,PAQR8
GRIN2D,LAMTOR3
C6orf118,PFDN2
CETN3,GMPS
ZFP36,PPP1R35
WNT8A,THEMIS2
CDKL5,RDH16
ZNF41,ATP5F1
STATH,ASL
OTUD5,CYB5D2
FAIM2,KIAA1211
CCDC24,KARS
ZNF821,DHX37
LY6G6F,DVL1
DFNA5,PUDP
ACSM2B,TMEFF1
PSMD9,DYRK2
SLC25A4,GEMIN8
STK19,AP2A1
HPR,SLC25A28
WNT5A,REEP6
PGM5,COL19A1
FAM26D,HTATIP2
CAMKK2,CD53
PANK3,ZFHX3
SCGB3A1,KPNA6
KIAA0753,PCDH12
PAK1IP1,ZNF12
RIC8A,RFP
DLL3,ARPC2
SOCS4,FDXACB1
SLC17A7,UVRAG
DNAJA3,PNLDC1
HFM1,ZMYM2
ARHGEF12,TXLNB
CTSG,ADRA1D
CTSB,SUMF2
STAC3,ATF6
MAP3K3,CCS
RIOK3,ARHGEF1
INTS1,TNFRSF19
DMXL2,SGPL1
LZTR1,VNN1
GPR87,CD79B
HOXA6,UQCR11
FDX1,NEUROG2
CTRL,FAM91A1
NUP214,CANT1
ATP8A1,GIGYF2
HIPK1,DGCR8
OPTC,TIMM23
KRBA1,RNF217
C2orf83,CALR
ZFYVE16,FABP9
ANGEL1,SRRM5
AAGAB,HSPA1L
ZBP1,BCL10
PLEKHS1,PRRG2
FLJ20320,ZFC3H1
STX5,STAT3
SLFN12L,NOCT
TM6SF1,TMEM219
HP,COASY
MAN1A2,TPPP3
ETV3,HOXD13
MRPS18A,CD1E
ORC4L,MTRNR2L7
CENPN,RANBP9
PORCN,GGA2
C1orf168,ALG11
CARD18,RALGAPA2
PCDHB7,USP21
CLIP1,CALU
ERP44,CD47
SLC10A4,NRXN2
PROSER3,SR
CABP2,MCM3AP
TMEM110-MUSTN1,TSPAN6
MS4A1,NMRK1
ANP32E,SFI1
RPL36AL,FGFR1OP
SLC8A3,CAPN1
FAM184B,PARK7
COX17,PCBD2
PODXL2,SPP1
TXNL4B,AANAT
SHARPIN,RGS14
RBBP8,XRCC1
SFRP5,GRK6
RAVER2,STK38
GLT8D1,CDC123
IRAK1,GATSL3
LEPROTL1,BAHD1
MGAT2,DNAH6
SLC16A2,SRSF11
PLPP1,KDM2A
TTF2,LRRC10B
ZNF367,HIST1H2AB
KHDC1L,DTWD1
DEFB123,RNF26
MIF4GD,EIF2A
ELP5,FLJ20424
MNT,SHPRH
EIF4ENIF1,RNF39
STAG1,RPL6
USMG5,C9orf9
GOSR2,TXNDC8
BAG5,USP28
ARMCX4,LRP8
TNNT1,KIAA0895
PER3,KLHDC2
RBM14,CCR4
SIM2,MROH1
GTPBP8,CXCL5
UNC80,EHF
TEF,ADSL
BCORL1,C9orf85
STMND1,RPAIN
HIST1H2BI,RPS24
SLC35A1,LIPE
PLD3,ZBTB26
RAD23A,HIST1H2AK
TBCE,CTSB
FAM127B,MUC17
C22orf15,AKAP11
CDC42EP1,GEMIN5
STK33,TTC21B
GNAI1,PDZD7
NPAS3,PRMT7
GHRHR,ABCA6
MFI2,TOPORS
KCNU1,CRYBB1
COL4A5,SSH3
C9orf9,CDK19
PLEKHO1,ZGRF1
LYRM1,PTPRC
PAM,RIMKLB
GPALPP1,SPPL2B
GLTSCR1L,MTPAP
ANKS3,PHOX2B
SNX3,C8orf59
ZXDC,RIC8B
PNISR,MIDN
KIF1B,CYP21A2
DPPA3,CLPSL1
TTI2,KXD1
EXOSC10,TSNAX
PRPF38A,PDCD6IP
CCL16,TDRD3
SH3YL1,ARPIN
SCN8A,PLA2G6
MOGS,SH3BP2
ZC3H14,IL27RA
LEFTY1,CDC26
DDX21,CDC7
LACE1,SRBD1
COPG1,EPT1
SEZ6L2,NUDT16L1
TSSC4,SLC4A11
FRMD3,PPIL4
GATA2,DAPK3
SLC11A2,CD58
PTGS1,DAGLB
CCDC120,POU2F2
EBAG9,PRKRIR
MC4R,HELZ
G3BP,GHRHR
MRFAP1L1,TREML4
KRTAP9-8,ADGRB1
LPAR3,PPP1R7
BCL9L,PGM2
KRTCAP2,AGAP2
ARHGEF2,TROVE2
SLC9A8,CCT6A
CCDC107,MYL4
C1QTNF4,UTS2
PANK1,PPP2CB
ERO1B,RBL1
CNIH4,KBTBD4
RYR1,TFAP4
RUVBL1,VPS45
RAD51AP2,CTF1
PCCA,ALDH9A1
WFDC8,SFPQ
AMOTL2,ATRX
ZNF37A,BRF2
KRTAP19-5,HSPA1A
PDCD2,PACSIN3
MUC7,PRPF18
GINS3,SLF1
C17orf80,SOX17
IQCF5,MTX3
NUFIP1,SLC43A2
TMEM150A,OGDH
PXMP2,AKR1B1
RTN4R,GPC4
GPSM1,AHSA1
BORCS8,ABHD10
UNKL,SRRM1
GALNT4,RFTN1
GRIK1,HOXC9
HMMR,DCBLD1
VMA21,MCM2
RNFT1,LMBR1L
PAN2,SRP68
FEZF2,G22P1
PWP1,CPO
BZW1,TUBGCP2
ZNF502,MTPN
GALNT18,EIF6
TRAPPC3L,AGPAT5
FTH1,NAKAP95
DDIT4L,ACTRT2
FLNC,UBXN6
ANO9,CBR3
AHSA1,METTL22
PPIP5K2,CLCN7
KRTAP4-12,AP3S2
SERPINB8,WDR3
HLA-DPA1,ALKBH5
NHLRC1,PLB1
ABHD11,CETN3
SARS,ZNF764
MICALL2,KIFC3
CNNM4,XAF1
MTRF1,SEC62
CCDC80,KIFC2
IST1,APBB1IP
NLRX1,ALYREF
RARG,SMAGP
MPP2,RBM27
SWSAP1,ALPL
FASN,CHKB
GAL3ST3,ELMO2
TTLL5,HDDC2
JAM2,ADGRE2
SLC6A14,CHRNE
RBM46,TBC1D23
MARCH7,TMEM59
TAF10,SRP72
TBCK,BCLAF1
TMEM249,RRN3
HMSD,EIF2S1
MYO3B,RRP7A
SMIM21,GPATCH1
GLYATL1,PUS10
MLF2,TRPM2
TRMT1L,ATP2B4
SMAP2,LEO1
POMK,KIAA1958
PAIP1,HCFC2
PGLYRP1,LTV1
SRR,ALDH16A1
PCF11,HEATR5B
SNRPD2,ARHGAP25
MATK,OGT
TMEM180,HLA-F
BRPF3,CAPZA3
MROH8,SPTB
NOC2L,DCAF6
C2orf49,MC4R
VCP,IRF2BP1
UCHL3,CDK5R2
OS9,SDSL
KRT33A,NKAIN4
KRTAP2-1,TTC22
SLCO6A1,FAM168B
FOLR1,NFYC
BTAF1,PSMC2
CCDC186,TMEM167A
RFNG,DCAF13
ALCAM,MAPK8IP2
CDKL3,USF3
LAMTOR3,TMEM65
SERP1,SWAP70
FOXN1,CC2D2A
ADORA1,MKI67IP
EGLN1,APMAP
ZNF83,FAM219B
PCP2,SNTA1
VASH1,CEACAM8
ARHGAP33,U2AF1L4
JWA,INCA1
ATP6V1F,TMEM89
ASL,SLTM
GLRA1,CYB5RL
C9orf50,LYRM5
ZSCAN10,MPZL1
RXFP2,PRAM1
RAB5B,CLEC12A
KIF14,CCDC88C
SLC35F3,RNF5
TBL2,TCEB3B
TUBGCP6,HAGH
CST9L,SMCO3
CACFD1,XYLT2
ZBTB2,KCTD4
PCDH8,RHOJ
IRF5,GATC
HEYL,SFRS1
EDRF1,HMBS
CENPV,SRC
COL6A1,GYLTL1B
RING1,UBA5
CDK1,IMP4
MTMR8,KIAA1324L
HRH4,DIS3L2
SDCBP2,TAF8
KPNA6,SORL1
RPL29,SORBS1
ARHGAP19,BTBD7
LSP1,IER5
GNG5,SNTB1
STAT5A,ARHGEF4
TIGD5,C3orf62
FAM26E,DYNLT1
CEP162,PLEKHA6
MICAL1,RPS3
PYM1,ZSCAN10
SFXN3,ALG9
FCGRT,OMA1
GPS1,SENP3
SCUBE3,KRT10
KCNK5,ARFGAP3
HEXA,ARHGEF3
OR13H1,TGFBRAP1
E2IG3,NDUFA8
THOC5,HSD17B13
UBE4B,SPATA13
ZBTB44,CKAP5
C8orf86,SUSD6
MIA,SARDH
NRP2,TRIM23
GIMAP6,C20ORF111
FBP2,EMILIN3
TMEM89,SLC44A2
