PromEnh,PromOnly
TMEM258,RAD21L1
MORN1,STK31
EPHA8,SLC12A7
MUC6,GFER
IDI1,LGALSL
MYD88,FAM72A
AGL,CEP19
IFIT2,CA3
P2RY12,ZNF432
SRXN1,TRIP10
YEATS4,ZNF180
SLC26A11,CMA1
FAN1,CLEC4D
MORF4L2,GREM2
LSM4,CPNE9
USH2A,PFN2
ZIC3,CCDC122
GTF2A1L,ABHD4
RIMKLB,SLC44A3
ATP11C,GDPD2
MT1H,ADGB
MTRNR2L10,SLC39A9
HEATR6,GATS
TMEM200B,CBLN3
PRKCI,SLC25A24
PLG,NDST2
BCL7C,MRE11A
CMKLR1,NRG2
SFXN5,KLHL38
CD8A,ADGRG3
MMP25,KRT76
GPR160,ARPC3
HTN3,C3orf33
CEP76,NRXN1
ASIC2,OASL
RNF128,C11orf96
TRPC7,CELF5
TEKT2,HRSP12
KCNJ1,NOL11
LCE2C,ARSI
SRPX,YWHAZ
PCGF6,DDX55
ARHGEF26,LOC57862
RNASE10,ERCC1
CCT7,BCCIP
CCDC68,DNAJC14
PSD4,CDC42EP2
FGF13,EPT1
CECR6,MMADHC
COPG1,CLK3
DSC3,GIN1
YAE1D1,LPA
ACY1,KCNJ10
DEFA3,PHF21A
HMGN5,CCDC8
ENOPH1,OSBPL7
CDK2,SLITRK6
MRPS35,FAM120B
PLA2G2A,MTURN
PITX3,IQCE
TMED7-TICAM2,SEPN1
AP3S2,NDUFA3
SNAP23,KSR2
TOMM7,MT4
C16orf95,PPP6R1
ZNF233,RHOU
BFSP2,CDYL
RAB22A,GPN2
ZMIZ2,TRAPPC12
C6orf118,GCH1
GPR139,AMY1C
ZNF287,TDRD10
SEPT5,ADAM28
CLIC3,WDR75
SOS2,FIGN
MARCH8,TCP11L2
TMPRSS12,SNCA
SLC17A3,GPR84
TBX6,LOXL2
GPR162,SLC6A14
MZT2A,TGOLN2
OXSR1,CD163
KATNB1,TUSC5
IFT27,U2AF2
GRK7,PRKCI
MEIKIN,CCDC43
MS4A12,CCDC28B
MYLK3,EIF4H
NCKIPSD,THYN1
KLHL9,SNRPB
DPF1,BTBD10
SNAPC3,RFPL3
RARS2,CCDC88A
GPRC6A,GSTM4
COPRS,RHOXF2B
LIX1L,TPT1
DLX1,CATSPERG
NDUFB8,TEKT5
SCN1A,USH2A
RER1,ATOH1
MANBA,FUCA1
MAPK9,ESRRA
SKB1,FDX1
ZBTB45,CNN1
C14orf28,EML4
B3GNT8,SPSB2
SALL2,MTHFSD
PPRC1,RAD54L
CCL17,COMMD5
SCEL,SLC30A3
CFAP161,TIGD1
PNLDC1,CST9
AIRE,ESRP2
STX16,INAFM1
GVQW2,CCDC9
S100A9,KRTAP19-3
CSHL1,ALKBH7
CNTN6,BCAM
MUC17,LAMB4
GNA15,SAP30BP
IGSF9B,NAB2
ANKRD1,ZNF813
OPRK1,NME4
APLN,TMEM123
HPSE2,SPANXC
C5orf46,ATG101
TSSK2,LDAH
MTRF1L,ADO
SLC2A14,NAT1
TENM1,HSF5
NXPH1,HSPC148
JMJD6,DKK2
CNTN1,SIN3B
PIDD1,TWF1
POM121,PPP1R11
GDPD1,NAV3
CCDC39,GSC2
KDM5C,POLR3D
POLR2C,STC1
TMCO3,HYAL2
CRABP1,SPPL2A
STX7,STK17A
NIPA1,CEP41
MTERF4,ASB12
ARHGAP11B,RUFY3
SMIM5,CDH15
BCL2L13,EPHB4
ARMC12,TRA1
PRDX1,MDP1
ANKRD7,EFNA5
RBM44,CAPN13
AARS,TKT
PIP5K1B,ANLN
SCGN,MPP2
NTRK3,AMN1
RBM7,FAM122A
TRNAU1AP,APOL5
NAA35,OOEP
L2HGDH,TCEAL3
FAM107A,LURAP1L
CWF19L1,DNM1
MANEA,RGPD2
VPS33A,PLAC8
CSF3,HIST1H2BD
MGA,CDC23
GABRR1,DNAJC13
TMEM140,DLL1
CNOT10,SLC35B2
CCL3L3,LOXL3
NPDC1,XPNPEP1
CCL1,PRKCG
PRND,ZNF740
DECR1,SLC1A4
TMEM202,SGTA
UBN2,MED18
ZNF232,FCRLA
MCAM,MUC1
PRRG1,DDHD2
GAS8,SZT2
MPV17L,PRAMEF7
FAM90A1,BPIFB1
SYNJ1,UBA5
MROH8,MMP28
ALDH3A2,AADAT
PATE2,CTCFL
HIST1H2BL,EIF1AD
PBP,LRRC43
SCD,CMKLR1
CDV3,SLC25A20
LYPD1,EN1
GMPPA,HLX
ZCCHC8,ABHD6
ABO,COX7B
LRRC74B,SMG7
EIF4EL3,BTBD11
COX15,RRNAD1
DMXL2,TRIM7
CHAF1B,CCDC166
TMEM242,SLC25A14
TRIM44,CRYZL1
HNF1A,MMP19
CARP,PVRL3
STX8,ARFRP1
ITGAX,NANOS1
LYZL4,FOSL2
PARP1,PARP12
METTL23,TAL1
PTGIR,ZDHHC14
DDX19B,COX7A2
ICAM1,CHCHD4
GRIK1,MRPS9
ZNF90,CPN1
FBXW10,JCHAIN
AQP10,CCNJL
ARHGDIB,KRT37
ATP5B,GRM1
KLHL21,SLC19A3
KLKB1,CD2
PIRT,ADGRD1
DYNLL2,AHRR
ABCG2,RNF169
NOB1,AXDND1
SH3TC2,FAM3C
COX20,MGST1
HAVCR1,MRPL42
EVC,SULT1B1
NRG4,RGCC
TCN1,NNMT
KATNA1,PRRC1
SLC38A10,TDRD1
AMER3,DAZAP2
ARPP21,TFCP2
IGSF8,GOLGA2
BZW2,TDRD12
HELLS,PCDHB2
MAPK7,TMEM38B
IDUA,INO80
UGT3A1,SLC30A5
PKNOX1,GNPTAB
DEFB121,SLC12A3
TMEM74,LRRC8D
SLC38A11,MTUS2
ATP5F1,UAP1
LCN1,MACROD1
MMP15,ARF4
DGCR14,C21orf33
IL1B,FAM175B
SYTL5,KLHL25
DAZAP2,FLNA
SLC39A11,POGZ
RCVRN,NAA35
KPNA2,FAM13A
CFL1,RBX1
FBXO11,NUP133
SCNN1G,DBR1
TTLL7,SAT2
SCG3,TPMT
ADRB3,RPS15A
SLC25A32,SIGLEC5
DHX9,ACSL6
COPB2,RPS26
MEF2B,CLEC2A
FAM208B,COCH
PTGER3,ZNF473
DENND5A,PRADC1
ARHGEF18,RNF165
INPP5B,NOL8
RNASE1,FOCAD
CFAP77,JRKL
FAM83E,AMOTL2
LOC51064,CHRNA9
CUTC,RNF17
NAA16,DHX34
ENKUR,SMCO4
CCDC74A,ATG4B
WFDC1,SIRT6
NTSR1,ST3GAL3
INTS2,PRDX2
B9D1,GPHN
SMCO1,NOX3
LCN15,CCNT1
FMO5,MYO1A
HSPA6,NCAPD3
SIGLEC7,GPC2
INPP4A,GTPBP8
HS6ST3,RAMP2
CD200R1,RLBP1
SLC9A4,DDX24
C17orf58,FAU
COL12A1,POT1
SETDB2,CYTH2
NTAN1,OR13C5
TTF1,RND2
MAP4,DPPA4
ZNF730,PPCS
ABCB5,FRMD6
ATP5S,NEU1
N4BP2,C19orf53
PLBD1,ISG20L2
HIST1H2AI,CCL4
C17orf53,CGREF1
DHX40,DNAJB6
HMGB4,ADGRF2
EPT1,HACL1
POU4F2,OSBPL10
ATPIF1,ISLR
AFF4,PRDM2
MRPL36,MAL2
FUT4,RNF138
BEND6,PLEKHF2
RPL37,PNMA5
USP8,TM9SF2
SRP9,NPTX1
LDHD,LIN7C
CIDEB,FIP1L1
COLEC11,SON
BMP3,JMJD8
DSCR4,RAB12
NOVA2,PCP2
TMEM109,DRC7
SDE2,RAX
ERICH2,CCNL1
PXN,MSC
TGM6,WDR23
CFAP52,HELQ
CUX2,GUCA2A
HTR4,WEE1
GPR161,OPN3
NUP155,GYPB
C1orf116,NLN
SPAG6,SPINK8
GSTP1,C11orf58
ZDHHC18,ELL
KIAA0930,TATDN3
SLC22A15,FAM69B
MASA,BBS2
SMIM22,GAL3ST1
PSORS1C2,CENPB
UBE2J1,ZMYND15
VPS53,LRBA
MLLT1,TCF15
CCRL2,PIGH
TMEM170A,PDLIM1
CPA5,C6orf48
SPAG1,ZFAND4
BZW1,ZNF189
BBS2,NPPA
SF3B3,LCN7
CERS5,NGLY1
ARPC3,ARPP19
UNC79,CCDC50
HILPDA,SLC25A36
GRSF1,CKLFSF6
COX11,DYNC1I2
MYDGF,SH2B2
CREBL2,ANKRD18A
SLC2A11,LRRC28
RBM38,SPATA31A5
FAM83D,ECSCR
PTPN9,PKN2
C11orf91,IL15RA
PLCZ1,RNF41
PLRG1,ZC3HAV1
TCP10L2,ARSK
LMLN,SLC4A3
PTGS1,CD300E
NCR3LG1,C16orf46
STRIP1,SPECC1
SLC35E2,AGMAT
MOB1A,CDCP1
SKIV2L2,NME9
PARVG,CCL1
ZNF775,SPRR2D
GUCY1A3,HSPA5
NUDC,SLC35A3
RRAGD,COG3
ZMYM4,MAP3K7CL
RNF8,ROBO1
KCNS1,TMEM11
BST2,COL23A1
CYTH4,CD200R1
GPR83,FBXO40
F8A1,CEACAM8
CCDC107,ARHGEF1
THAP7,DDX60L
FBXO36,ZNF614
CSN1S1,KRTAP4-2
BBS7,CRYBB3
FBLIM1,HMCN1
VWF,ROBO4
NFATC4,CRSP9
APOA1BP,SAR1A
PACS2,SLC22A9
SPOPL,LCORL
GLIPR2,GPR137
HPSE,CCT4
PPP1R16A,PITPNM3
FOXI3,ATXN7L3
STAG2,TRIM60
FABP1,LARP7
PRPF6,PBDC1
SQRDL,SLC6A5
AACS,TBC1D9
CLEC1B,PEX5L
SMIM17,ARHGEF25
KLK3,AC013461.1
SNAPC5,RAB25
C19orf18,MALRD1
TBC1D9B,ASZ1
AMY2A,IL13RA1
HCAR2,MVB12B
FEM1A,RPS27L
ABCD4,ZGRF1
RPL27A,MPO
TLX1,SLC7A11
ANKFY1,SLC24A5
ADAMTS16,GNE
PSG3,TWIST1
TBC1D10C,MIS18BP1
TSHR,SORBS3
FBXO7,CBLL1
FRS3,CTSK
IQUB,TUBGCP3
ERO1A,UROC1
CDHR5,PET112L
DHX58,ZC3H7A
TEX19,GOPC
MARCO,KIAA1958
TRIM66,MEL
EDIL3,PKD1L2
STARD8,TMPRSS11B
C11orf71,MRPL40
IFNL2,LRRC6
TCF15,NUCB2
P2RX4,PRPF8
TOPBP1,RAB43
YPEL1,CCDC6
FAM98C,ZGPAT
PSMD3,POMGNT2
HEPACAM,GSG2
SLC50A1,ETV3
GSTA1,GOLM1
SHANK1,NUAK1
LTB4R,NAP1L5
GFM2,GRAMD4
AGXT,TMEM74
STEAP3,ING5
GHITM,SP9
TIE1,CARF
TBCC,GRID2
MYCBPAP,VPS13D
IL19,EXPH5
UBALD1,TEX14
DHX29,GSPT2
POPDC2,C19orf60
SIX4,PDGFRA
ANKMY1,MTIF3
FOSB,ZC3H15
ADGRG2,CYC1
KLF16,ASCC2
C4BPA,BDKRB2
FGL1,DCUN1D3
NDUFAB1,FAM149B1
ABCB9,IKBKB
ACTN4,RNF130
KIAA1109,SLC38A1
MAP2K1,CCDC117
B3GNT4,CAPZA1
TMEM55A,ALDOA
TSPAN10,RABGGTB
MBTD1,GTF2I
WISP3,SUSD3
SLC4A5,CYYR1
SCRT1,ABI1
CCDC9,ABCD1
GNGT1,LSM10
ADGRG3,CSNK2A1
BTBD7,RBM19
NLRX1,CCDC17
TMEM175,C15orf40
ACVRL1,PNPLA6
OSR2,SEPT4
STK32B,CYBA
CYB5RL,ASCC1
IFNA13,TOPBP1
ZNF185,MYCL
VSTM2B,FAM109A
IL31RA,HIRA
STRIP2,STOX2
DUSP28,ECD
ILK,TMEM165
ACOX2,EXOSC4
POU2F1,ALMS1
CCDC124,UBQLN4
DLL4,PHAX
HOXD1,SPRY2
TNN,PTGES2
VSX2,MTRF1L
C9orf153,TMTC2
TECTA,TMEM9B
MID2,ARHGEF17
PLGLB1,FAM124B
GTF3A,LRRC37A2
SMARCA1,AZGP1
STX1B,ZNF445
TFAP2A,SMIM10
IL6R,C1GALT1
SIGIRR,ZFP41
IMPACT,SEPT2
CSMD3,GLB1L
SLC26A3,SIPA1L1
GAK,KANSL3
GPR84,SAPCD2
TLR9,GALR2
CLEC4C,MFSD7
MDN1,ECHDC1
MRPS18A,SYN2
SRP54,RELB
LANCL3,TXLNB
CCL13,TMED4
XIRP2,VAMP1
CDC42BPA,SEC13
GSC2,F2
ATPAF1,CERCAM
SIGLEC8,ZNF248
FAM213B,FOXD3
RILP,CCR4
UTP6,DGKG
VPS18,TEAD2
JUP,LRIG1
RHOF,PLD4
UBE2D3,COQ10A
TMEM107,PPP5C
OR10A6,SMG1
CCR5,FIG4
SLC46A1,CCDC125
SEPSECS,EEFSEC
NKPD1,IGF2BP3
DYNLRB1,TRMT11
EMILIN1,QSOX1
PDE1A,H3F3B
IAPP,ZNF799
SUMO1,CCR3
C14orf39,FAM229A
CA8,CES1
KLRG1,LEPR
UNC13C,VSX2
MED12L,KRT84
GSTA2,KMT2E
RANBP2,CRISPLD2
NOLC1,DNAJC8
RPS8,FNDC1
KRTAP5-2,RHOD
COQ5,TRIM48
BET1,MORN4
TTPAL,REL
ZNF485,MLLT3
STXBP4,COQ9
RP11-382A20.3,STK16
NKIRAS1,TPRG1L
ITK,CDK20
HS3ST6,ESCO2
HELQ,PIGX
CSNK1A1,CCDC24
LCA5L,EXOC4
GOLGA8H,GTF3A
C11orf57,SPON1
KIAA1210,MKLN1
DVL1,HNRNPH1
MRPS22,CDT1
RYK,IL19
TPSAB1,RUFY1
ADGRE5,BORCS6
TMBIM1,C2orf15
DDX43,FAM188B
UHRF2,TMEM261
CHD8,OR13C2
PRPH2,KIT
MTRF1,PRR13
PACSIN3,AURKA
RACGAP1,MDC1
TRAM1L1,TEX22
WBP2,WDSUB1
PTMA,EIF2B4
FOXN4,ASB10
HBM,ADH5
GATA4,PTCD2
TMTC1,ADGRB3
HEATR3,POLR3A
CALB1,AUH
SYTL2,ZBBX
TMEM127,POU2AF1
ADFP,PTPRK
NETO2,HIST1H2AA
DNLZ,PCDHA5
HMG20B,P4HA3
SFRS2,ACVR1
ZNF280D,GALT
ATL3,ZYX
TRPV5,UPF3A
NEK6,SLC10A6
GBP6,PCSK7
ARHGDIG,RBBP4
CD300A,ZNF823
C6orf25,HIAT1
RTP3,KCNA3
SH3RF2,SLC25A6
PHF21A,TTC3
NCDN,GLTPD2
GJD3,KCTD12
LILRB3,MRPL37
BLOC1S2,SSX1
THOC3,IGFBP3
STAT3,DEGS1
NDRG2,SAMD14
BRIP1,HOGA1
FAM209A,SIRT1
IGF2BP3,TAF11
RPS3A,CCDC182
GRIN3B,SFXN4
MARK2,HERC2
VPS37A,MT1A
JAM2,ASXL1
FAM3D,ETS2
ACVR2A,LPAR4
GALP,MYSM1
TBC1D25,TRAFD1
PRR27,PROL4
FMO4,APRT
RPEL1,TMEM245
CHRNA4,PPFIA1
OTOF,LGI2
FAM184B,C1orf27
GMNC,IMPA1
YOD1,CLDN5
DIS3L2,HSPA1B
TUBB6,AQP9
LZTR1,NXT1
DGAT2L6,DTX1
HMGCS1,MMP10
INAFM1,ZNF570
TIGD1,TMEM185B
YIPF7,HIST1H2AG
RUFY3,PSME2
HPD,SUPT6H
CLCC1,GOSR1
HCST,TP53I11
IQCG,MLN
CCDC15,UCK1
CHRNB2,TMEM263
SUPT16H,C8orf34
C14orf142,IFT22
ZNF436,ZFP36
GLTSCR1,MYH14
THRA,PGBD2
CACNA2D2,MYH7B
CD14,HSD17B3
PTP4A2,TGFBR1
RPL15,WDR6
VCX2,GPN3
LMNA,MR1
DLST,RPL31
SERPINE2,CDH10
RRP8,RTF1
IL17RC,RBM34
FAM26D,C11orf45
ACAD10,LYRM1
CYP2E1,OSCAR
RGS19,ZNF284
GPR22,PTPRB
CMTR1,RUSC2
ADAMTS12,RRAGD
SMR3B,RASAL2
MCM5,WNT5B
STYXL1,SLC3A2
WDR53,RAB5B
CNNM2,FAM92A1
ABHD17B,ENTPD3
SAP25,SDF2
BCAN,KIF3C
EIF5B,FAIM2
HKDC1,FUT6
S100A1,STPG2
THY1,MTO1
MRPS18C,H2AFY2
CNR1,RNF215
PVALB,STRADB
DCP1A,SPRYD4
GPR25,GABRA6
ABCC2,CCDC167
CCDC144A,TRIM11
UBA6,B9D2
IL17B,PITPNB
IL12RB2,SPATA31E1
STAT5A,PTPN11
LYZ,TRAP1
C1QA,TMEM216
ATP6V0E2,NCLN
GLYAT,GRHPR
IQCE,COL4A2
PCF11,PLAGL2
SPEF1,RPL27
TOPORS,VPS41
EDDM3B,UBFD1
PTCHD1,MRPS27
CIAO1,RASA1
MSRB2,NUAK2
KRTAP2-4,CENPP
TMEM192,NFIA
SMG9,ASB14
MPP5,LRRC75B
WDR31,MRPL48
TRMT10C,SSUH2
ZBTB48,TUBA1C
DOK3,GBP4
ASAP3,CCDC120
NMNAT1,HSF2
USP13,TMEM14B
C22orf15,UPK1B
STXBP1,ARHGEF11
NPFFR2,MT1B
ZBTB47,FAM192A
P2RY13,TTC19
VPS37D,APOL2
ENAH,ADCK3
ANKRD44,CHFR
FBXO45,PCDHA1
KCNC4,TMEM41B
FECH,ASF1B
IRX4,MAP1LC3B
TEN1,PSD2
TMPPE,PIK3R3
SH2D5,AS3MT
FAM118B,SMARCA1
RNASE6,PCDHB1
C16orf87,KCNC1
CLNS1A,TMEM64
MTHFSD,SULT1A4
LGALS14,PGAM4
SCNN1B,MICA
DUSP19,DSTYK
PPP1R7,SIRT2
LIM2,COASY
KLRD1,TVP23C
LRP3,C20orf194
MCUR1,FAM47E-STBD1
FGFR1,ADD1
ABHD11,C17orf49
PURB,EDEM3
SMG8,DNAJC7
FMO3,LGTN
CKAP5,TOM1L2
TIMP4,AGPAT2
DOT1L,BRAP
RALYL,QRICH1
RWDD1,ADGRE3
WASF1,DHRS13
TBL3,USP32
C5orf34,LCN9
ZNF695,IDUA
FAM198B,MRPS12
CPA4,ATMIN
FLJ11000,MRRF
SFT2D2,ATXN2L
ZUFSP,ARHGEF39
CENPBD1,VSIG8
ARHGEF11,ACTRT1
EXOC8,NCAPG
TRAFD1,CES5A
AKAP3,PNRC1
POGLUT1,ZNF488
CBARP,TMCO6
CHRM2,WASF1
FAM71E2,TCF7L2
LTF,B4GALT3
ARID5A,POLR2F
SSTR4,UTS2B
CCR3,SOX15
ABCA6,USF2
SLC4A11,PPP3R1
LYPD6,HAX1
NBPF15,ZNF205
MTMR11,ANXA7
UHRF1BP1L,ZNF608
RNF112,ACOT8
SLC30A5,HMG20A
CCDC64B,LTN1
GABRB3,LTBR
KIAA0430,PRELID2
FBXO47,NDUFA1
CCDC8,NAP1L4
HEATR9,MED16
GDE1,HELB
DNAJC8,GALNT12
GSTA5,SERPINE3
CDCA2,THEM4
POC1A,SEMA3C
ING3,MAP3K4
CD63,LONP2
UBE4A,ADRBK1
C6orf229,PITX1
EML2,MRPS18C
OASL,PHEX
GPN3,USH1G
SCLY,NOXA1
MRGPRX2,AMT
ARL11,ZMYND12
SIDT1,LMF2
SEMA3F,FASTKD3
HTR1E,FAM161B
FZD9,SLC26A4
SCG2,NNT
SLC30A4,TUBA4A
THOC2,EARS2
PCDH10,SLC26A5
TRIM54,CCDC102A
PASK,DDX5
FAM102A,APOBEC1
ANKLE1,PPP4R3B
MAK16,MFN1
BRIX1,IFNA5
GPER1,TSGA10
SULT1A1,OTX2
RAB28,CNGB1
ZXDB,FAM159B
ITIH2,SLPI
MED18,ICOSLG
MCOLN3,SLC6A18
DBNDD1,SNRPD2
NIN,TNP2
ETFA,E2F4
CEP72,CSTB
PIGV,CUL7
SNRPF,FAM181A
LMOD2,C12orf74
DHTKD1,RANBP9
ANKRD6,MGAT1
GDF9,POLR1B
ANAPC15,PAGE1
TRIM68,KDM7A
UQCRHL,MPHOSPH8
LMTK3,BICD2
PRTFDC1,RSPH6A
ART3,C14orf80
EPN2,DZANK1
MAST2,PAFAH1B3
SBF2,DESI2
ABCG4,SLC29A2
PAQR4,CDCA8
LRSAM1,ATP5B
ALS2CL,KBTBD4
SERPINI2,C1QTNF3
PRSS56,NDUFS6
TMEM159,ANP32E
TMEM82,C8orf48
FOXS1,FLG2
BUB1,WDR60
COX14,LMAN1L
RGS5,CEP104
GNAI2,GABRR3
ZFYVE19,ADAMTS12
SSTR5,DSCR5
NT5DC2,ITGAV
OVGP1,BAG3
ECT2L,PLP2
DCTN3,TFEB
GATA1,TIPIN
TNFRSF14,TSSK3
TRABD2A,FKBP1B
S100P,OXGR1
FXYD5,PIBF1
TAS2R4,PTGES3
RAB3C,SSR4
TCF25,SMC2L1
MKRN2,TPST1
CHAC1,ZNHIT3
NDUFAF7,TVP23C-CDRT4
TLK2,PIH1D1
PPP5C,UBE2D2
KCNK13,PIGM
ABCG5,LRRN1
NTN4,PPP1CB
RHOT1,HEBP2
TEX261,ZNF114
WDR66,PANX2
C6orf10,LIFR
RAB3GAP2,XPNPEP3
ADAM32,LCN15
NFIC,AMER2
URAD,TMEM52
IFRD1,DACT2
LASP1,RGL4
RIC3,ATP6V0D2
PPM1N,CXCL17
SEMA4A,ST8SIA3
KIF19,SNX11
PALM2,SPHK2
TUBB,SLC9C1
HNRNPUL1,ADARB2
WFIKKN1,YTHDF2
TNFAIP1,MMP23B
KRBOX1,TRIM49D2
ZNF18,TRIM6-TRIM34
NEK3,NAGS
SAMD9L,ZNF703
TNNC1,ZNF485
TDE1,DMPK
XIAP,RAP1GAP
ART1,TNFRSF1B
YTHDF3,FAM168A
CABP1,TEX261
NRAP,PTPRR
SLC47A2,MRPL50
C2orf70,GOT1L1
ISLR,TAF1
HNF4A,HMGCLL1
WDR5B,ANKRD33B
CETP,NCKAP1L
RNF133,PNPLA2
E2F2,NLRC3
TMEM120A,TCF23
FTCD,TMEM50A
PRX,HNRPA3
MAP1LC3C,TRIO
MTHFD2L,FNDC3B
LURAP1L,VPS36
MEP50,MLST8
THYN1,TANC1
GH1,MYH8
ARMC9,AHI1
KIF27,PRR16
BRSK1,DISC1
CXCL11,AFAP1
MAST1,C9orf43
TF,PPM1D
DNAJC17,PMF1
TOR4A,MAGED2
DDR1,SLC6A3
ZNF684,MESDC1
FZD7,MFSD2A
CLDN19,TSPAN9
YDJC,C9orf78
JUND,CAMKMT
NEK5,HMGXB4
TMEM121,ZXDC
HPGD,PMF1-BGLAP
LRAT,TDE1
NELFB,TSG101
PUS1,VCAM1
KIFC1,PGLYRP2
PNKD,HMOX2
TMSB10,PLA2G4A
SLC2A8,CLASP1
URB2,SLC39A6
NSA2,FAM122B
SULT1A4,LAMA3
RCC1,OCM2
TPM2,ARL4C
HSPC251,CMAS
FAM216A,NRBP1
GOLGA6C,TPPP
DIS3L,IFT88
IFT80,RPS5
CENPM,QPCTL
COMMD9,CLEC16A
TNXB,ZC4H2
FAM171A2,PGGT1B
GABPA,CHAD
ZBTB40,FOXJ2
KPNB1,MAP2K3
ZNF316,SLIT2
TRIM31,BOLL
SLC23A1,ARR3
TMEM126B,MYCBP2
MFAP1,KPNA3
ORMDL3,ERICH4
POR,NKG7
PTPRZ1,HIST2H3D
GALNTL5,RINT1
NOTCH1,IL1RN
UBE2J2,FRRS1
CARD8,TBX19
PKMYT1,CYCS
PLAA,ELF2
EYA3,ZC3H12D
POTEC,CDH5
ZNF675,FASTK
CNOT7,CDK7
GPATCH2,JAKMIP1
ALX3,ZNF34
AC004381.6,SLC30A9
C4orf26,DPH2
C9orf91,IRF7
MFSD12,TMX1
NRSN1,EIF5
ZFP1,KCNB1
TCEAL2,ABCC10
SFT2D3,MRPS28
KIF17,HSD17B8
KRT85,KIAA0102
FANCD2OS,MAFK
TRIM52,UBL3
ATF7IP2,SPINK7
GMEB1,CHRAC1
CASC4,SCLY
ZRANB2,IGSF23
ZNF207,REXO1
ACHE,GNPDA2
C16orf62,YPEL2
GABRE,PIM3
C7,PMSCL1
SCN3A,RPL7
NUB1,RANBP3L
KRTAP12-1,UBE2C
ATP5J,TGIF2LX
AMZ2,TAF1A
HECTD2,ZNF267
C17orf104,SMAD5
PHF13,RFC4
TMEM87A,KCNQ4
ADCY3,SLC6A4
SHE,EIF2AK2
CTTNBP2NL,PARP8
GOLGA6L4,TIPRL
ACTC,ABCB4
BOD1L2,SCTR
GGT5,UCK2
PDCD7,EXOC2
HSPC117,PANK2
RGS11,DDHD1
PRSS50,KDM2A
NCL,PBX1
PPY,TRABD2A
GSTO2,HSPC142
PDXP,CTAGE1
DEFB104B,KLF11
TCFL5,ZNF680
GPRC5C,SNRPF
RGS17,GLYR1
IL11,SMAGP
AOC3,IL27RA
CD247,TRIP6
UPF1,METTL1
C1QTNF3,ZSWIM7
TREM2,SARS2
PDHA1,LSM5
MAATS1,EXD3
ANKRD49,FBXW4
STK4,ULBP3
NAPEPLD,DUSP22
BORA,TBCD
TADA2A,OMA1
PRAME,PCYOX1
CACNG3,PHF23
LGSN,AMBP
TAF1A,MBD5
EXTL2,ASB1
COPS7B,ZNF343
KPTN,CAPNS1
FBXO9,UPB1
MYCL,MOGS
STMN1,BAG5
BMF,NUB1
MYBPC2,ZDHHC16
ENKD1,NT5C3B
APOBR,RRP12
EVPL,SLC35E1
DENR,PTBP3
CACNA1G,ACTG2
BMP1,PLEKHA8
NDUFAF5,CALM3
ACACA,GTPBP2
FAM64A,TAGLN3
TMEM233,TIGD6
CCDC157,PRSS58
CIZ1,RBM44
IGDCC3,ZNF227
ITGAD,PDE6B
SEPT3,RCOR1
MZB1,RPL3
KCNK4,FAM21A
PIGY,IMPDH1
CYP2A6,STOML3
SLC4A1,FAM167A
SLC26A6,PIGS
TIMM8B,HNRNPM
USB1,CA10
EFHB,DNAJC5
C14orf93,ODF2L
NDUFV1,NFIB
IRAK3,STX12
WT1,KCNJ14
ACAA1,BBOX1
MAP2K4,CRLS1
MTRNR2L8,PRKAR2B
KRT38,CEP350
MURC,TTK
C17orf64,ITGA3
ZNRF4,CCDC170
LIPT2,TMUB2
KLHL10,HMGXB3
RCL1,HN1
ENTPD7,GDAP1
PAK6,FAM118A
SPAST,KIF5B
DUSP21,NSMF
CCDC33,CGRRF1
SERPINA11,PSD4
WTAP,RAD51
CENPV,LACRT
KIF18A,PCDH10
SF3A1,PHF21B
PANX3,TRIM26
AK5,GFRA1
ACY3,ZNF251
OCRL,TMEM91
GZMB,FAM101A
GPATCH4,AAMDC
HIST1H3H,KCND2
PSORS1C1,SBK1
THPO,LRP10
NOP58,STK25
CRYM,HFE
CHPF,COA5
SENP6,ARL14
RNF13,TRNT1
HAPLN3,GCOM1
SEC22C,SLC25A31
C9orf64,KANK4
CMC2,CMC1
NPIPB9,UNC50
GGA1,HCCS
BDKRB2,PM20D1
GALC,ZNF853
NPTXR,SNTB1
SUCLG1,TSSK1B
HRH3,BEX5
KNDC1,C1orf61
DNAJC6,PPP1R15B
FRMPD1,CCZ1B
GAGE10,LMBRD2
CENPN,MANEA
CNTN2,OR7D2
ANKDD1B,CTDSP2
CFAP47,TRIM23
GALT,NLRP12
ZNF280B,LOC51705
SIMC1,ADGRG2
ASS1,PDXP
PRSS36,PLGLB2
CREB3L1,TRIM49D1
GUCY1A2,P4HTM
STATH,FAM199X
FAM72A,ZNF787
CADM2,ALDH3A2
CLN2,DIRC2
DNAJB14,MB21D2
CNR2,PSMD10
CDC42EP5,WDR26
DEPDC5,SP1
AGRP,PGLYRP1
WDR37,ASS
RCSD1,EGFL8
SDHAF3,TOMM40L
NAGA,PLEKHJ1
HPS1,TBC1D9B
GPR19,CBLN1
INHA,ATR
ZNF680,DDX39B
AMER1,ERO1B
S100A14,IFT46
KLHL5,NASP
C1orf115,C11orf57
STAC,HSPA6
CATSPERG,RPL23
C11orf85,CCNT2
DSIPI,MTRR
TOX2,C14orf79
RABL2B,PRMT6
SLC16A14,SMARCE1
RAB32,MYPN
GABRD,TTC39B
NEK11,SYNDIG1L
PPM1F,SNX2
