PromEnh,PromOnly
LRMP,DCST2
PERM1,ZZZ3
TMCO1,NID2
VARS2,TBL3
TFF1,ZDHHC16
MOB1A,RPS19BP1
PIGO,BAIAP2L2
CHRM5,RTP3
IQCB1,TMEM215
ASPA,CLCNKA
AFAP1L2,ZNRD1
PSMA5,GPR33
FYCO1,TAGLN3
ATAD2B,LTB4R2
MYNN,PDE3A
CYB5D1,DPYSL3
HBP1,GPATCH8
ITGB1BP1,LIX1
SSC5D,TBC1D2
DNAAF3,AICDA
ZNF780A,CD7
NDUFAF3,IMMP1L
RPS6KA5,LRMP
DHPS,BCL11A
KHDRBS1,CCM2L
SPRYD3,DEFA4
WDR3,ZNF195
KLHL30,ZNF518B
HDAC6,DSCC1
A2ML1,ATP6V0A4
TAGLN3,GCM1
ZNF552,TKFC
PHF11,ARHGAP12
NTRK3,UBQLN3
DAPP1,ARIH2
ZFAND2A,C11orf84
NPDC1,SEPT10
KISS1R,FAM21C
C16orf89,HAO2
DYNAP,ETFB
IFT46,MAD2L1BP
RORB,MS4A10
DEGS1,HDC
ANO8,PELI3
TMEM51,CRYBB3
TSLP,TRAK1
LPGAT1,IFNAR2
USF3,KRT2
TMIE,ZNF343
ZNF395,TMEM174
RPLP2,RPL8
MICAL3,MOV10L1
MLF2,PTD004
AFM,ZNF16
NLRP1,WDR53
MAPK13,BAALC
OLFML2B,HSPC251
C19orf47,FAM110D
HEMK1,AGL
FAM107A,DDX28
CREG2,SLFNL1
FAM212A,HPR
FEV,INDO
LHX3,RERG
CTTNBP2,SNX14
NEFH,HIST3H2A
PNMA2,HAND1
SLC12A6,SPRED2
DOHH,HPX
MEPCE,GYPB
SDF2L1,GRM4
ZBTB25,ATP5A1
SENP2,BYSL
HSPA2,SCO2
ZNHIT1,RPF1
KCNK10,SLC7A2
SULT1A2,CXorf38
RDH10,RAP1A
IL22RA1,MCF2
MEIS1,OST4
C1orf141,TFAM
ALPL,MSH6
APOBEC3A,GNPDA2
C11orf1,CLK1
RANBP2,SRRD
RAPSN,LAT
ARPC5L,SIDT2
CADPS,NUP88
RPRD1B,ADRA2C
LPIN2,RSG1
ATP5H,COBL
SLC7A3,TNPO2
FBXO16,GPBP1L1
CELA2B,TMEM38B
KCNJ15,UBR1
CRIP2,DBH
C12orf57,LRRC36
TMCO4,POLE
AKT2,KPNA3
ABHD12B,MORN4
FAM234A,TRPC5
TK2,ARHGEF7
STAP1,RALGAPA2
ELOVL4,ARHGEF40
MMRN1,TUBD1
REM2,KCNMB1
MATN1,LTN1
PLA2G16,PAICS
ARHGDIG,ZNF23
ACTL7A,RTCA
TBCC,HIAT1
ATP12A,GTF3C6
CCZ1B,PRR19
ANGPTL7,NFATC2IP
FAM212B,DNAJC10
CEP126,HOXD12
RNASEH1,ALG10
FAM151A,ATPIF1
SNX17,C1orf54
MAN2B1,HIST1H2BL
JAGN1,ASB2
CYTH4,SLC10A2
BAG3,LHX2
ACSM2A,C19orf48
TCP11,WT1
DGKZ,C14orf39
RNASEL,DEFB131
ANKRD30B,GPAT3
CLCC1,UBLCP1
IDNK,MLLT4
SEMA3B,GRIP2
RABGEF1,TRIM6-TRIM34
TTC26,CATSPER1
DGKG,CKAP2
STAG2,MIER1
RBM3,ZNF106
STOX1,NR1I3
MYADM,CREBRF
DOCK8,RP5-862P8.2
PMVK,ZNF189
GRP,SARM1
C11orf88,CHST5
KRT84,FBXO44
IKBKG,PGM2
CLDN9,DRG1
ZNF146,GBGT1
MSGN1,FAM71C
DNAH8,CASQ1
POLD3,CNN2
PI16,IL7R
RP11-111M22.2,PKIB
AGFG2,TRIM23
TADA1,KRTAP10-11
RCE1,C4orf3
BRCA2,RNFT2
TMEM258,LRRC34
RNF214,SLC4A1AP
NDNF,RPUSD3
RAB8A,MAP3K5
TGFBI,MAD2L2
PTPN4,CSDE1
TMEM151B,ZNF146
LEKR1,BNIP2
LSM1,PTGFR
WWP2,SSX7
REEP6,MRAS
C1orf106,ORAOV1
CACNA2D4,PNISR
C2orf40,MARCKSL1
HSPC117,NAB2
IL21,PRPSAP1
SLC5A5,ANKZF1
SPEG,CDHR4
GSTP1,SALL3
KCNJ3,NDUFA2
APOO,HACD3
TADA3,ERCC3
VASH1,METTL11B
LRRC61,TMOD1
PHKA2,C11orf30
TIA1,HLA-E
MMP28,MUT
GNGT2,ZNF414
RECK,HK3
MIER1,URGCP
GRIA2,REPIN1
TMEM95,SLFN13
LRRC43,DCP1B
ITPRIPL1,PLXNA4
VDAC2,CYC1
NODAL,RAG2
CLN3,TSG101
GPRC5D,MBOAT4
FGF4,ALG12
EMG1,MYH1
ACSL5,MFHAS1
NEU4,TGDS
DGCR6L,COA3
WDR17,CEACAM18
PEX16,MAP2K5
ANKRD44,PDX1
EIF2B1,UCN
C8orf34,KIF24
JRK,VRK1
C12orf66,RAB11B
AP2A2,TMEM109
ARD1,ANKRD31
RPS18,ANTXR2
STRA6,ZFAND2A
SLC25A5,CHFR
BIRC3,ZFP1
TNFRSF13C,DDX39B
ANKRD6,CARD6
TANGO2,SPATA5L1
EFTUD2,MGA
RUNDC3A,DENND2C
BLOC1S5,VMA21
B3GALT5,RTKN
CLASP2,MLLT3
NPPA,CANX
SLC7A14,C8orf4
SIGLEC12,BORCS6
TRNP1,TERF1
POLM,FGD4
PAOX,PTK2
HIST1H2AA,ATP5S
NECAB1,NSUN6
GLTSCR1L,C2CD2
MOGS,ZDHHC1
ZNF138,CCL8
C5orf49,IQCF1
LYZ,TMEM40
SP7,EXOC2
PCBP4,RFWD2
C17orf49,TNFRSF10A
GPR83,LRRN4CL
ZNF467,PDILT
GFOD2,ETNPPL
AC004381.6,TDG
FAM189A2,IDI1
IL17D,ATP8B4
CREB3L3,DCK
NLE1,C1orf105
CYBB,DSCR5
SLX4,RGS6
RTP5,WNT7B
TTF1,REEP4
SBDS,HOMER3
CRYGS,MYOG
HIST1H2AC,PLA2G2D
CDKN2C,PRH1
GPR6,TBCEL
MICU3,B3GALT4
CD7,KRT78
UPK1B,SIX2
PSMG4,C11orf42
MPPED1,MOAP1
RALA,NCOA7
SEC61A1,ZNF587B
SLAMF1,EMC7
VSTM2L,PURB
NRXN3,PGM1
CA9,ZNF316
VPS9D1,THRSP
WISP2,PHKG2
CEP135,FAM9C
TCHHL1,PPM1B
CYCS,MSH2
AMY2B,PDHB
COX7A2L,SLC41A2
HCAR3,MAPK8IP2
RHOT1,MGC15429
AMMECR1,REEP3
PDGFRL,C12orf49
PLK1,VEPH1
ARHGAP30,LOXL2
CACNG5,IGDCC3
C1orf216,RUNDC1
PDE6D,EBLN2
SOD1,LRRC43
CD24,SIX5
SLC18A2,SFT2D1
ELF5,PP
DARS2,GIT1
GRINA,TMEM41B
PCGF3,POLB
NELL2,OSR2
CCNT2,CHRNB4
LRRC59,PLD2
VCX,RBMXL3
HNRNPK,RRBP1
SUDS3,GPD1L
CDK11A,PLA2G2C
RAB26,FAM60A
APC2,DACT2
SLC15A5,SH2D4A
CLEC7A,MFSD7
SCYE1,CHAC1
ZNF564,GUCY1B3
MAP3K3,DNAJA1
TNFRSF10C,PFDN2
ALDH1A2,LRCH1
PIGS,PTPN7
HAND1,SRGAP1
AMFR,ATP5L2
PPP4R3A,CAMK2A
SLC25A15,ACTN2
CES3,AP4B1
C1QL2,EHD2
FLT3LG,CAMSAP2
ANKLE2,PIGY
RRP4,PADI2
LIN7B,SMO
TTC34,KIAA0922
NUCB2,LIPM
CELF4,TMEM132D
DPEP1,TMEM2
DMRT1,TPRG1L
PYGB,MAP4K3
SGOL2,UNC13B
RMND5B,NEFH
ZNF280B,CHN2
TIMM8A,PDCD4
SOX2,ELP4
TUBAL3,PINK1
DAD1,TGS1
GAS8,NDST3
CYP26C1,CIITA
RPL27,SH3GL3
RUFY3,FANCI
MBD6,NR1H2
DCK,PSG1
TRAP1,TXNDC15
CGB5,ENTHD2
CNPY2,WWP1
HYDIN,DNAJB4
ATP6V0E2,IGFL2
CANX,CTRL
PDE12,NSUN7
CNN2,GLRX3
PRR7,ANGPTL2
KRTAP21-3,KIF2A
KRTAP5-2,RPL6
CD207,OXSR1
ADRA1A,CD3D
LEPR,ITPR1
GATA1,SLC38A2
CBR1,ZNF691
LEAP2,CDC42EP5
DSCR4,ARNTL
PRSS46,MYH13
EMP1,PPP1R14C
EGFL6,CISD2
TYW1B,MKRN1
TAX1BP1,TBC1D21
MAP3K13,PHLDB2
NK4,KCNJ14
LMOD2,MYOF
CST1,SLC9A4
ATXN3,ALG11
POM121L12,C1orf109
ZNF557,HCST
U2SURP,MAGI1
NPRL3,POLR2L
CPT1A,ECHS1
AQP8,ZCCHC8
FAM120C,FAM132A
RPS2,ZSWIM4
CORIN,NEU4
MAFF,ARSJ
CCNK,EGR3
LRRC47,OSMR
PANK1,LOC51705
ERICH4,C15orf40
DDX55,SLC9A2
SEC11C,EEF2K
COX6A2,SULT2A1
AHSA2,RXRG
HOXD11,ATP6IP2
IL17C,PARD3
BOC,CLEC12B
RNF10,NOM1
AGA,PPP4C
CARS2,HSPB6
B9D1,PCCA
BAG4,USMG5
GRAMD1A,ADRBK1
SLC30A7,SLC2A13
NABP2,SLC45A4
RNF6,STAF65
GRAMD1B,KCNJ13
TAF11,KIF2C
RMI1,ZNF821
SUN1,CHEK1
ANKRD31,CACNA1G
SPATA9,CHP2
CDK4,CHAMP1
HOXC11,CHD2
LRRTM4,CA1
PTRH1,BTLA
BTF3,ASML3B
PSMD3,POC1A
MAMSTR,CBLN2
ACSS1,CLIP2
TCEB1,CLDND2
RRP8,DLX5
LILRA5,IGF2BP2
CREB3,SLC22A23
ATP11B,HK2
GIPC1,EXOC6B
TDRD7,DVL1
FGF22,ATL3
HEXA,AIG1
NOL8,EVI2A
SNTG1,HOXC4
ANKRD28,ICAM4
NR4A2,TEX38
ZNF250,SPACA1
PRSS50,CNNM1
TCAIM,C6orf58
C19orf57,ADAMTS10
TPM3,THAP5
NDUFB4,PDE10A
LEFTY1,CYS1
MPP2,PDS5A
CFH,TTBK2
MESP1,ZNF623
DRC3,VSIG2
TMEM156,NUP98
WASF2,HADHA
TSC1,SLC39A8
TRIM62,ZNF787
CSF2RB,SDHA
DNMBP,GNAL
ETNPPL,TMED7-TICAM2
WDR34,P2RY12
ZNF740,ZBTB12
TMEM176B,TBL1X
CDC10,CCDC3
TUBA1C,MROH9
APBB3,FSTL3
TICAM2,RNF216
SIRT7,TOM1
TMEM202,SPATA22
NUDT13,YBX1
C10orf71,TEX261
KRTAP10-10,DEGS2
KIRREL,GTF2H5
USP17L7,CD38
SOX1,OIP5
TREM2,RAI1
NBL1,ADCY6
RHOG,NOL9
TXNL4A,PLA2G12B
TMEM108,PFKFB3
PLPPR2,XPO7
WDR43,MAP3K8
PTGES3L-AARSD1,LMO2
KLHDC10,VCAN
BTBD7,PTDSS1
SERPINE2,GPR6
UBE2C,RNF167
TNRC6A,PCP4L1
STARD7,PBDC1
FBXW2,REL
EHD4,C11orf24
TFDP1,RTP5
SHMT1,ABCA5
APOBR,CHAF1A
BDNF,TTC13
CREB1,RPN2
NFYB,KLHL4
MAP3K2,PARK2
PDIA6,TMEM159
GHDC,SYP
INPP5J,FSD2
FRRS1,ZNF41
DEPTOR,FCRLB
MRPL16,CXXC5
TRPV1,UNC5B
ECHDC1,OSBPL1A
MIOX,ICA1L
RABEP2,PPIP5K2
LGALS12,CLDN6
PRPF4,PTGDS
SNX3,HHAT
TGIF2LX,PDE8A
CHRNB1,ITGA2B
MYOM1,LETM2
UXS1,RBPMS2
SIAH2,PGAP3
KCTD21,IRX1
AIMP2,SH3RF1
SEPT12,KMT2A
BIRC7,LIPG
IDI1,GPR63
IL1A,PARP8
WDR47,EQTN
ATP5O,SGSM3
SCMH1,RMDN1
C1QTNF6,STX10
LOC51185,TBC1D12
SUMO2,GOLT1A
HOXD9,SPATA3
SERP1,IQUB
CAMK4,GRAMD1A
WIPF2,SERPINI1
RBM15B,MAPK6
PPIA,PRSS36
BCAS4,HNRNPH1
RAB3GAP1,ACTR8
SHBG,BRSK2
FAM160A1,MICALCL
IFT52,SLC38A8
SPINK13,GRIK5
KRT13,SGCE
TPCN1,FAM83D
FHDC1,ZNF774
UTP6,HSD17B8
CIDEA,ZCCHC11
HEYL,CCDC186
NCAPH2,CUTC
TBL3,AKAP6
TVP23C,AMOTL2
APOL6,C10orf90
PON3,HRNR
PLA2G3,GGNBP2
CKAP4,RABGEF1
ABHD14A,CLIP4
LAMTOR1,DIS3
SON,HCN4
GPR34,DCST1
DCAF15,TRIM28
ZNF143,PROSER2
UBAP2L,IL17D
P4HA1,SPDEF
PF4V1,PABPC1
PLP2,ASPN
ST3GAL3,TMEM126A
NUCB1,SUPT5H
TARS2,RSPO1
CYP21A2,C1QTNF9
CD8A,CCDC54
TRIM4,GAREM
UNC119B,ALS2
SYNDIG1L,STRADB
STRA13,NAF1
VWA5A,PACRG
SLC22A11,PPP1R10
TMEM179,KIAA2013
APOC4-APOC2,IL18RAP
DMD,RPS6KA2
ZBTB14,GPRIN2
SMYD4,CCL22
CALCOCO1,DGCR6L
SDHD,PET117
ARL2BP,AP3M1
CLMP,PROSC
PKM,IFNK
LILRB4,TRNP1
RIN1,HPSE
RAD21L1,PTPRN
PKIA,BAZ1A
CYP27B1,TPPP2
TMEM246,PDE5A
CEP97,DXO
CCDC126,GALNT2
GLTPD2,KLHL32
ITIH2,PAPD7
SRPRB,BPHL
SKAP1,CEACAM1
MRPS34,RAB33A
DKK2,ZCCHC5
CRHR2,HEYL
TEAD1,TAPBP
CRYBA4,NLRX1
AKAP8,RNASE11
PIGW,ZNF827
HAS1,KCNH5
ZNF2,ACOT8
ETV3,C2orf42
CXXC1,YKT6
ERICH5,CSDC2
ETV7,NLE1
TMPRSS3,ATG4D
HTRA2,LECT1
RASAL3,RGL3
PTPN7,HOXB5
SELP,C1orf234
KLHL22,COA1
TGFB2,G3BP
NFATC2IP,FAM13C
PYCR1,KLF17
BBS9,NEK3
MTRNR2L1,IRX4
C6orf136,C18orf54
HSD11B2,LIPI
TUBG2,SHARPIN
GAL,SLC6A2
KIAA1755,ANKRD13A
ANO9,SNW1
MMS19,HOXC8
OSER1,STX18
NCR2,FARS2
SCD,TRPA1
DCP1A,HTR1E
RHBDL3,LY6H
MRPL10,PIK3R6
TBC1D20,TULP1
PHTF2,ST8SIA3
PRPF40A,TBPL2
PGK2,ARMC6
MARK1,PRKCH
ANKS3,AJUBA
NBR1,ARRDC4
FAM167A,ETV5
ELFN2,AASS
PFN1,FGF21
MYO15A,NOC3L
NANOS1,USP34
CASQ2,CHI3L2
PCDHGA10,LGALS9C
PDHB,ZNF394
FBXO43,NFKBID
AGBL4,RIN2
ATG9A,MYO1G
KCNS3,SPAG7
SBNO1,RBM48
C14orf79,ZNF83
CCL24,TM9SF3
ZNF8,VPREB3
PPBP,PPDPF
STX6,CBARA1
ZFAND6,MCRS1
PRKCI,THEM4
FANCA,ZNF17
MAF1,TIGD4
KAT5,EOMES
MFI2,LRCH4
LAMTOR5,TRABD2A
DDX6,ANKRD37
MFSD5,PBLD
APBB1,FGF22
PCDHGB7,TRMU
THBD,PMS1
POLR2A,SLC36A2
NUP155,PSG11
ANP32B,CRLF1
PAIP2,CATSPER4
WIPI1,JPH3
PNCK,MTG1
ZNF385B,SOST
DAG1,XKR6
PBX2,UMPS
DNAJC5G,KCNV1
SLC4A4,GKN1
C8orf74,GRP
ABHD18,MGC4251
TMEM132C,CCNA2
RBMXL1,CYBA
CENPH,WDR45
CHTF8,KEAP1
ARFRP1,MAST2
PPP1R3B,MID1IP1
PCDHB16,GPR35
ENDOD1,NCAPG
PDPR,C21orf2
C19orf70,CA4
NRG2,LIMCH1
NYAP1,FOLR2
WRAP53,MYL4
IL10RB,ZFP91
PYROXD2,EMILIN2
SEMA3C,IL17RC
SLC20A2,EGR4
ARHGEF39,SGOL2
SPNS2,PSMB11
UROC1,YTHDF1
DDR1,CPN1
CORO7,TCTN1
HNRPA1,RNF7
BNC1,METRN
GDF2,CHST3
UBL7,RCN1
BBS1,DHFR
PRDX5,OPCML
OVOL1,HSPA5
FOXH1,MECR
CALD1,PARVB
TOPK,AMHR2
C1QB,RPL15
ADAMTS1,ASB15
SHPK,EFCAB3
SCN3B,TSPAN17
RP11-382A20.3,CHSY3
KDM4A,ABS
LMO1,ESRRBL1
GNPDA2,SLC6A18
PRMT6,MAX
RDH5,SLC38A4
OCLN,TMEM230
PLD6,TMEM18
SLC2A6,MIXL1
REPS2,SP140L
AVPI1,MAP3K7
OR13C2,NOP9
SLC34A1,APOL4
DCLRE1C,LGALS13
ENKD1,NELL1
TMEM204,MDC1
VSIG2,HLA-DRB1
RARRES3,NIM1K
CTBP1,FAM218A
MBD1,PRF1
MRPL12,RPS15A
TJP1,CLN8
LDOC1L,DDX10
CDHR5,TTC21A
LCN6,CTD-2313N18.7
PCGF6,NSMF
SYTL4,AGPAT5
SLC13A3,RESP18
DCLK1,C1orf61
ABHD5,SPA17
PLCE1,B4GALT4
NEDD4L,BRAP
RAB28,CSTB
HMGXB4,TMPPE
COQ5,TRMT2B
LGALS14,CCDC82
GULP1,ZC3H13
NP,EXOC1
NKAPL,RBCK1
KMT2B,CHKA
KHSRP,GPR161
GANAB,EXTL2
SRSF10,LGALS8
UBXN7,FBXL18
PTDSS2,ZMYM5
KIF22,RGCC
SARM1,SBDS
TMEM61,CYBB
PRKG1,BEX4
MEX3A,CCR6
WBP5,MUM1L1
GSTM5,SAMD15
GOLGA4,TMED8
CSPG5,ARHGEF6
PDX1,G3BP2
GAS2L3,CCT6B
STAB1,CSTA
LY6K,PPAN
PDCD1,WDR73
NOC2L,ANKRD54
SCGB3A1,MCHR2
CBX1,TNNC2
TBC1D21,SCGB1D1
IFT80,ATP5B
PLPPR4,ICT1
KLHL5,CHST10
TCHP,CPLX1
PLEKHM3,FAM171A1
RUNX1T1,OVOL2
LRSAM1,SULT1B1
ZNF224,DLD
LGI4,PUS10
FAM35A,USP42
KLHL12,FLNC
NRCAM,NAV1
ECE1,RPS27L
ARHGEF25,DNPEP
C1orf174,RBX1
FOXI1,SAP30L
SERPINB8,DEFB118
DENND6B,CEPT1
TMPPE,ATF7
TTF2,ATXN3
USP17L8,PLCXD2
CLVS2,SAMD12
MAP2K7,CANT1
TEX26,ASAH1
DYX1C1,VAV2
KDSR,GBP1
NUDT18,HRASLS
EXOSC10,MSRB3
VEPH1,CLDN5
RRP1B,ARMC9
DNAJC30,PRKAA2
RNF225,TLN2
CPZ,CRELD2
CTSA,ZMYND11
HIST1H2AK,FSTL1
ATAT1,SDF2
C12orf4,CG005
C9orf57,COG5
CT45A1,GCSH
TMEM167A,SNRNP48
KLK8,DTNBP1
BMP1,LY6G6D
HK1,SDC1
TGFBR3L,DAG1
SMC3,CETN2
ZNF114,TRIO
TNNT1,DYNLL1
SNX2,DRAXIN
PF4,KAI1
FOLR2,ABCF1
CDK18,VRK3
NRAS,ZCCHC24
WNK4,ZNF786
SETD9,RHBDL3
CSNK2B,ADCY2
MALRD1,GALNT12
CAPN11,UQCRC1
DFNB59,TMEM59L
LRFN2,SMPD4
RSBN1,TINF2
C19orf33,CCDC102A
PTPRR,LANCL2
FARP2,C1orf198
HOXC10,MBP
EXT2,FAM229A
PARVG,DCHS2
DCUN1D3,RNF170
CABIN1,KBTBD6
DEPP,PLEKHA5
CTRC,ACMSD
GLYR1,LIN9
RDH13,DUSP1
RPS19BP1,SLC7A8
FBF1,ADH5
WNT7A,SEMA3D
PMF1,GINM1
JOSD2,WDR49
APP,IGSF3
SORBS1,POLR2J3
USP31,YIF1B
SPRED1,ATM
NDST1,HECW2
MAP2K5,PQBP1
UNC5D,MARS
C17orf78,URI1
LRRC14,RBBP8NL
FAM134A,PFKFB1
KCNK12,MED20
MLH1,JRK
ZNF83,GLRX2
NDRG3,EFNA1
USP2,VPS16
COQ6,KCTD20
DKK4,REXO4
PPP1R26,APOBEC3A
ZNF689,GPR32
NLGN1,CEP162
FNDC5,SNX30
HAVCR2,SLC25A44
MALSU1,TENM3
BUB1,NANS
MGC13204,IL1RAP
HSPA14,ARID5A
RPP14,ARHGEF11
LDHA,PSORS1C2
LMX1A,SPINK9
PHYHD1,HNRPC
MUS81,HIST1H1T
TFAP2A,PLEKHG2
ARPC1A,EDEM1
PRR19,LRTM2
PRSS3,YWHAQ
NDUFB8,NKAPL
LARP1B,ARSF
THEM5,PPFIBP2
FKBP3,ALAS1
KCNE3,POMGNT2
ZNF594,SEC61A1
PRRT2,ATP6V1H
NANP,TMEM222
RAB9A,PMM1
C2,BCLAF1
TOMM40,TCAIM
DRAM1,LCA5L
GALNT12,KRT6C
TMEM81,NPB
MOAP1,QRFPR
CLEC4C,ANKRD2
DNAJC16,C7orf26
THAP8,KCNG3
TESPA1,ASL
GDPD2,CFL2
ASB3,EXOC6
NUBP2,OR1J2
MAP3K9,CHDH
INA,MBOAT2
SERTM1,MASA
PKP2,NUP133
SNX11,ZDHHC19
MORC2,ZNF778
TRPV6,PGRMC1
ST6GALNAC5,C10orf131
FAM124B,TEX10
NAALAD2,FBXO8
PSMD12,CEP170
C4orf32,TBCA
BROX,SLC2A5
COPS4,LDHB
IGDCC4,CLEC4D
STX5,KIAA1324
PIP5KL1,CREB3L1
GPR22,MRPL21
S100A3,CEP72
KV1I,SMS
SAMD12,UFD1L
PALMD,ECM1
URGCP-MRPS24,EIF1AD
TXNDC16,BCAP29
IGFL4,DEFB135
TUBD1,PIK3C2B
ACKR4,EPM2AIP1
FAM50A,GRHL3
BAIAP2L1,NXPE3
BTBD10,PADI3
PDZK1,C14orf79
DDX52,BCAT1
ITGA7,SLC2A11
PACSIN3,FGFRL1
SLC2A10,SAR1B
SYT11,BFSP1
C20ORF29,COQ10A
S100A7L2,NOP56
RPL27A,WDPCP
RPL41,SLC25A26
ZNF639,IGF1R
TAF15,ATP6V1C1
HDHD3,ITIH4
UNC5CL,KCNK13
CPSF4,HSPH1
PRSS38,OR7D2
ECEL1,MC2R
TRPV2,WNT3
RPL21,ACBD4
TRIM48,MAP7
BICD2,CRIP2
LIN7C,HBD
ZNF614,CSAG1
MOB1B,GPR17
DSCR3,DCLRE1A
RAB30,COX18
TRANK1,RC3H2
DTL,WASF3
NIPAL4,SRC
SNX16,SOD2
SLC35D2,SPRED1
USP21,SNU13
ADGRV1,FHIT
AIM2,ARHGEF26
EPHB6,RGS9
FADD,PEX11G
SERPINB13,NIPA1
ITGA2B,GRIK4
C11orf87,GIPC1
TMBIM1,TCP10L
OSBP2,EXT1
WDYHV1,KIF3A
ARPIN,SLC6A1
FREM3,FAM206A
SMG7,SCNN1D
CPAMD8,CNOT10
ARHGAP9,CORO2A
JSRP1,CC2D1B
RTP1,LRRC40
ZNF546,NDUFA12
PTK7,HIST1H2BB
TRIM63,FIGN
STC1,MRPL57
C6orf141,PRKX
UQCC3,CLEC10A
SREK1IP1,HMGN1
STAU2,C14orf1
BZW2,OOEP
RBBP8NL,IQGAP1
IDUA,FAM57A
ANKRD40,CCDC113
RSPRY1,LYZL2
TRPM2,EPAS1
TMEM174,HSPA4
FDXACB1,CDC34
CKLF-CMTM1,S100A4
TEK,APAF1
CBX7,TXLNB
BTBD18,HIST1H2BD
BFSP2,GDAP2
SYVN1,MTMR7
FAM198A,UBASH3A
PIGM,PDE9A
ENAH,C10orf105
OPTN,ADAMDEC1
BBS2,FCHO1
PCNXL2,ANKRD44
SMC6,TRIM54
AVL9,SYCN
GOT1,ZC3HAV1
PAQR8,GPRC5C
ANKRD34A,EPN1
MYL12B,RLN3
PURA,RAB2B
LCT,UTP18
PC,CPQ
FAF1,NXPE2
GPM6A,C10orf107
SHOC2,SEZ6L
KCTD13,SMAD1
FGFR1OP,HOOK2
PCOLCE,ARHGAP42
GAMT,C14ORF129
GBP4,RSPO4
OAF,HSPA12B
RASGRF1,CCDC24
SPRYD4,PSMC6
WDTC1,SMG1
SYS1,FAAH2
IRAK1BP1,WDR38
PAF1,SPDYA
C1orf43,POU2F1
CUL4B,CITED2
DOPEY1,HIPK3
GABARAPL2,TRAF3IP1
LRRFIP2,PRR30
REM1,GPR137C
TXNDC8,NUAK2
AGO3,AP1S2
GNAT1,USP53
SDCBP2,NREP
TAS1R1,ACRC
TACSTD1,E2F8
SYNJ1,NR1D1
IFNA13,N6AMT2
UBE2J1,SLC28A3
FAM110A,OTOP1
EXOC7,TLE6
AKIP1,ATF6
CLPP,C3orf52
ARHGEF12,FRMD6
C10orf128,MS4A3
ST3GAL2,CEP85L
RSPH3,YOD1
TMEM168,HLA-DMA
BNIP3L,CYP11B2
FTSJ3,TMP21
GPSM3,PATE2
SBK2,CKAP2L
FRMD6,HOPX
GPHB5,GNAT2
PLCD1,CNTNAP4
MAST3,ADAMTSL5
LRRC41,CCDC74B
MTFP1,MAP4K5
LPAR3,COLQ
PHLDA2,CGGBP1
TMEM248,AHCY
DLG5,C1orf168
CD59,G6PC2
SULT2B1,TRIB2
BCKDK,LYPD4
PCMTD2,KRT71
CDK8,ENHO
SHC3,ADAM10
APOE,PSMB4
TTC39C,FBXO45
PABPN1L,TRAPPC6B
ATP4B,MLEC
EIF4G3,SLC26A4
GZF1,AKR1B10
APOC4,ZNF800
C16orf86,FAM200A
RAB40B,TACR2
PDCL,GRIN2C
RRAGC,NOTCH4
BCAM,JADE3
DEFB132,KRT23
S100A5,TIMM44
IFT122,C11orf53
PRDX1,RBP7
TMEM143,MPP1
CLNS1A,TAP1
ZG16B,PRDM1
SCAMP3,COPB1
HUS1,C12orf74
TRIM27,MTRF1L
BLOC1S3,LAMB2
RILPL2,CTBS
RTN3,PGAM4
CLP1,SCD5
DUSP26,POLR2B
RNASE13,CDH7
ZNF316,SC5D
KRTAP4-3,CCDC65
RAB6A,GPATCH11
NGEF,PLD6
TPGS1,C19orf73
NFX1,HESX1
ACADS,BAD
TMEM183A,ITGB6
MIF,CPNE4
ATP5G1,ALDH1L1
MYOZ2,SUGP2
SOBP,SPAG6
YIPF2,NKX6-2
PRKCSH,UPP2
CUL7,PC4
PRKAA2,GALNT5
HSD11B1L,CR1
SPHKAP,SH3BGRL
VTCN1,PPFIA1
ZFYVE28,CPXCR1
SCIN,RFC3
TMC3,BATF2
OR2H1,EN1
ATP5A1,FGF4
BAP1,ZMYM6NB
PAAF1,EFHB
GPNMB,MAN1A2
REG3A,PDIA2
BRD4,REEP2
ACAP1,PTPRB
TF,TRIP11
NUDT2,SEC23A
EBP,ARHGAP19
MAPT,GZMH
FBXL19,TMEM183A
CHD8,GDAP1
NT5C3A,PRRC2A
ANGPTL5,COG8
IRX2,PLXNA2
WFDC2,KIAA0226L
GRIK5,TMEM232
XRCC1,NDUFV1
LAYN,ZBTB48
ITIH3,NAT2
CCDC88A,EBF4
KLHL13,RHOU
DDX4,ZFYVE27
RDH14,COX14
ARRB2,ASB9
DFNA5,PTPRS
NR1D1,PPP2R2C
NME7,FAM133B
USPL1,TLR7
CHIA,STBD1
CDW52,PPP1R1B
ADAMTS9,TCTE1L
GSS,KIAA0556
CDC6,TRAF3
TRMT112,KCNC4
REEP1,CRB2
FXYD6,EBAG9
KCNG2,HSPC148
MAP4K2,PCMTD2
CCNJ,ATAD2B
PRKAR1A,PDGFA
SLC25A38,TAF1C
DSCAML1,NEUROD4
ATP6V0A2,GRB14
TMEM88B,FSHB
TGS1,ATCAY
FAM160A2,IL1R1
ATP2B2,ARPC5L
PLAT,SYF2
RGS20,UBL4B
FBXO32,SLC16A4
SPACA7,VPS37B
SLC18A3,ANKFY1
ZC3H10,TLX2
TADA2A,TRIM62
MBTD1,ARID5B
MYCBPAP,SEC24C
SVIP,SLC13A2
TIMM21,TCFL1
NKPD1,HSPB7
TUBGCP2,COL6A5
